chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
2,left,S000028599,S000000169,YBL113W-A,YBL073W,YBL113W-A,YBL073W,86518
2,left,S000028599,S000000170,YBL113W-A,YBL074C,YBL113W-A,AAR2,85594
2,left,S000028599,S000000168,YBL113W-A,YBL072C,YBL113W-A,RPS8A,87395
2,left,S000028599,S000028597,YBL113W-A,YBL071C-B,YBL113W-A,YBL071C-B,88330
2,left,S000028599,S000007587,YBL113W-A,YBL071W-A,YBL113W-A,KTI11,88850
2,left,S000028599,S000000167,YBL113W-A,YBL071C,YBL113W-A,YBL071C,89095
2,left,S000028599,S000000165,YBL113W-A,YBL069W,YBL113W-A,AST1,89613
2,left,S000028599,S000000166,YBL113W-A,YBL070C,YBL113W-A,YBL070C,89477
2,left,S000028599,S000028530,YBL113W-A,YBL068W-A,YBL113W-A,YBL068W-A,90666
2,left,S000028599,S000000164,YBL113W-A,YBL068W,YBL113W-A,PRS4,91286
2,left,S000028599,S000000163,YBL113W-A,YBL067C,YBL113W-A,UBP13,92511
2,left,S000028599,S000000161,YBL113W-A,YBL065W,YBL113W-A,YBL065W,98835
2,left,S000028599,S000000162,YBL113W-A,YBL066C,YBL113W-A,SEF1,95541
2,left,S000028599,S000000160,YBL113W-A,YBL064C,YBL113W-A,PRX1,99243
2,left,S000028599,S000000159,YBL113W-A,YBL063W,YBL113W-A,KIP1,100758
2,left,S000028599,S000000158,YBL113W-A,YBL062W,YBL113W-A,YBL062W,104180
2,left,S000028599,S000000157,YBL113W-A,YBL061C,YBL113W-A,SKT5,104188
2,left,S000028599,S000000156,YBL113W-A,YBL060W,YBL113W-A,YEL1,106804
2,left,S000028599,S000007488,YBL113W-A,YBL059C-A,YBL113W-A,CMC2,108997
2,left,S000028599,S000000155,YBL113W-A,YBL059W,YBL113W-A,YBL059W,109466
2,left,S000028599,S000000154,YBL113W-A,YBL058W,YBL113W-A,SHP1,110309
2,left,S000028599,S000000153,YBL113W-A,YBL057C,YBL113W-A,PTH2,111673
2,left,S000028599,S000000152,YBL113W-A,YBL056W,YBL113W-A,PTC3,112634
2,left,S000028599,S000000151,YBL113W-A,YBL055C,YBL113W-A,YBL055C,114445
2,left,S000028599,S000000150,YBL113W-A,YBL054W,YBL113W-A,TOD6,116461
2,left,S000028599,S000000149,YBL113W-A,YBL053W,YBL113W-A,YBL053W,118207
2,left,S000028599,S000000148,YBL113W-A,YBL052C,YBL113W-A,SAS3,118251
2,left,S000028599,S000000147,YBL113W-A,YBL051C,YBL113W-A,PIN4,121625
2,left,S000028599,S000000146,YBL113W-A,YBL050W,YBL113W-A,SEC17,123997
2,left,S000028599,S000000145,YBL113W-A,YBL049W,YBL113W-A,MOH1,125700
2,left,S000028599,S000000144,YBL113W-A,YBL048W,YBL113W-A,RRT1,126171
2,left,S000028599,S000000143,YBL113W-A,YBL047C,YBL113W-A,EDE1,126767
2,left,S000028599,S000000142,YBL113W-A,YBL046W,YBL113W-A,PSY4,131296
2,left,S000028599,S000000141,YBL113W-A,YBL045C,YBL113W-A,COR1,133015
2,left,S000028599,S000000140,YBL113W-A,YBL044W,YBL113W-A,YBL044W,134870
2,left,S000028599,S000000139,YBL113W-A,YBL043W,YBL113W-A,ECM13,135560
2,left,S000028599,S000000138,YBL113W-A,YBL042C,YBL113W-A,FUI1,137213
2,left,S000028599,S000000137,YBL113W-A,YBL041W,YBL113W-A,PRE7,140119
2,left,S000028599,S000000136,YBL113W-A,YBL040C,YBL113W-A,ERD2,140984
2,left,S000028599,S000028517,YBL113W-A,YBL039W-B,YBL113W-A,YBL039W-B,142265
2,left,S000028599,S000028814,YBL113W-A,YBL039C-A,YBL113W-A,YBL039C-A,143820
2,left,S000028599,S000000135,YBL113W-A,YBL039C,YBL113W-A,URA7,142861
2,left,S000028599,S000000134,YBL113W-A,YBL038W,YBL113W-A,MRPL16,145059
2,left,S000028599,S000000133,YBL113W-A,YBL037W,YBL113W-A,APL3,146081
2,left,S000028599,S000000132,YBL113W-A,YBL036C,YBL113W-A,YBL036C,149319
2,left,S000028599,S000000131,YBL113W-A,YBL035C,YBL113W-A,POL12,150365
2,left,S000028599,S000000130,YBL113W-A,YBL034C,YBL113W-A,STU1,152720
2,left,S000028599,S000000129,YBL113W-A,YBL033C,YBL113W-A,RIB1,157528
2,left,S000028599,S000000128,YBL113W-A,YBL032W,YBL113W-A,HEK2,159056
2,left,S000028599,S000000127,YBL113W-A,YBL031W,YBL113W-A,SHE1,160571
2,left,S000028599,S000000126,YBL113W-A,YBL030C,YBL113W-A,PET9,161913
2,left,S000028599,S000007591,YBL113W-A,YBL029C-A,YBL113W-A,YBL029C-A,163360
2,left,S000028599,S000000125,YBL113W-A,YBL029W,YBL113W-A,YBL029W,165006
2,left,S000028599,S000000124,YBL113W-A,YBL028C,YBL113W-A,YBL028C,166390
2,left,S000028599,S000000123,YBL113W-A,YBL027W,YBL113W-A,RPL19B,167295
2,left,S000028599,S000000122,YBL113W-A,YBL026W,YBL113W-A,LSM2,169495
2,left,S000028599,S000000121,YBL113W-A,YBL025W,YBL113W-A,RRN10,170353
2,left,S000028599,S000000120,YBL113W-A,YBL024W,YBL113W-A,NCL1,171406
2,left,S000028599,S000000119,YBL113W-A,YBL023C,YBL113W-A,MCM2,173792
2,left,S000028599,S000000118,YBL113W-A,YBL022C,YBL113W-A,PIM1,176746
2,left,S000028599,S000000117,YBL113W-A,YBL021C,YBL113W-A,HAP3,180532
2,left,S000028599,S000000116,YBL113W-A,YBL020W,YBL113W-A,RFT1,181273
2,left,S000028599,S000000115,YBL113W-A,YBL019W,YBL113W-A,APN2,183225
2,left,S000028599,S000000114,YBL113W-A,YBL018C,YBL113W-A,POP8,184870
2,left,S000028599,S000000113,YBL113W-A,YBL017C,YBL113W-A,PEP1,185716
2,left,S000028599,S000000112,YBL113W-A,YBL016W,YBL113W-A,FUS3,191323
2,left,S000028599,S000000111,YBL113W-A,YBL015W,YBL113W-A,ACH1,192994
2,left,S000028599,S000000110,YBL113W-A,YBL014C,YBL113W-A,RRN6,197936
2,left,S000028599,S000000109,YBL113W-A,YBL013W,YBL113W-A,FMT1,200928
2,left,S000028599,S000000107,YBL113W-A,YBL011W,YBL113W-A,SCT1,202410
2,left,S000028599,S000000108,YBL113W-A,YBL012C,YBL113W-A,YBL012C,202278
2,left,S000028599,S000000106,YBL113W-A,YBL010C,YBL113W-A,YBL010C,204979
2,left,S000028599,S000000105,YBL113W-A,YBL009W,YBL113W-A,ALK2,206066
2,left,S000028599,S000028529,YBL113W-A,YBL008W-A,YBL113W-A,YBL008W-A,208281
2,left,S000028599,S000000104,YBL113W-A,YBL008W,YBL113W-A,HIR1,208525
2,left,S000028599,S000000103,YBL113W-A,YBL007C,YBL113W-A,SLA1,211504
2,left,S000028599,S000028596,YBL113W-A,YBL006W-A,YBL113W-A,YBL006W-A,215583
2,left,S000028599,S000000102,YBL113W-A,YBL006C,YBL113W-A,LDB7,215459
2,left,S000028599,S000000101,YBL113W-A,YBL005W,YBL113W-A,PDR3,216342
2,left,S000028599,S000000100,YBL113W-A,YBL004W,YBL113W-A,UTP20,226508
2,left,S000028599,S000000099,YBL113W-A,YBL003C,YBL113W-A,HTA2,234266
2,left,S000028599,S000000098,YBL113W-A,YBL002W,YBL113W-A,HTB2,235364
2,left,S000028599,S000000097,YBL113W-A,YBL001C,YBL113W-A,ECM15,236025
2,left,S000002153,S000028599,YBL113C,YBL113W-A,YBL113C,YBL113W-A,0
2,left,S000002153,S000002153,YBL113C,YBL113C,YBL113C,YBL113C,0
2,left,S000002153,S000002152,YBL113C,YBL112C,YBL113C,YBL112C,0
2,left,S000002153,S000002151,YBL113C,YBL111C,YBL113C,YBL111C,249
2,left,S000002153,S000002150,YBL113C,YBL109W,YBL113C,YBL109W,3132
2,left,S000002153,S000007592,YBL113C,YBL108C-A,YBL113C,PAU9,4947
2,left,S000002153,S000000204,YBL113C,YBL108W,YBL113C,YBL108W,5519
2,left,S000002153,S000007229,YBL113C,YBL107W-A,YBL113C,YBL107W-A,6610
2,left,S000002153,S000000203,YBL113C,YBL107C,YBL113C,MIX23,7303
2,left,S000002153,S000000202,YBL113C,YBL106C,YBL113C,SRO77,8189
2,left,S000002153,S000000201,YBL113C,YBL105C,YBL113C,PKC1,11583
2,left,S000002153,S000000200,YBL113C,YBL104C,YBL113C,SEA4,15519
2,left,S000002153,S000000199,YBL113C,YBL103C,YBL113C,RTG3,19418
2,left,S000002153,S000000198,YBL113C,YBL102W,YBL113C,SFT2,21440
2,left,S000002153,S000000197,YBL113C,YBL101C,YBL113C,ECM21,22288
2,left,S000002153,S000028598,YBL113C,YBL100W-C,YBL113C,YBL100W-C,25769
2,left,S000002153,S000000195,YBL113C,YBL099W,YBL113C,ATP1,34395
2,left,S000002153,S000000196,YBL113C,YBL100C,YBL113C,YBL100C,34331
2,left,S000002153,S000000194,YBL113C,YBL098W,YBL113C,BNA4,36487
2,left,S000002153,S000000193,YBL113C,YBL097W,YBL113C,BRN1,38173
2,left,S000002153,S000000191,YBL113C,YBL095W,YBL113C,MRX3,40619
2,left,S000002153,S000000192,YBL113C,YBL096C,YBL113C,YBL096C,40516
2,left,S000002153,S000000190,YBL113C,YBL094C,YBL113C,YBL094C,41107
2,left,S000002153,S000000189,YBL113C,YBL093C,YBL113C,ROX3,41598
2,left,S000002153,S000000188,YBL113C,YBL092W,YBL113C,RPL32,43320
2,left,S000002153,S000007228,YBL113C,YBL091C-A,YBL113C,SCS22,43907
2,left,S000002153,S000000187,YBL113C,YBL091C,YBL113C,MAP2,44705
2,left,S000002153,S000000186,YBL113C,YBL090W,YBL113C,MRP21,46167
2,left,S000002153,S000000185,YBL113C,YBL089W,YBL113C,AVT5,46916
2,left,S000002153,S000000184,YBL113C,YBL088C,YBL113C,TEL1,48361
2,left,S000002153,S000000183,YBL113C,YBL087C,YBL113C,RPL23A,57164
2,left,S000002153,S000000182,YBL113C,YBL086C,YBL113C,YBL086C,58544
2,left,S000002153,S000000181,YBL113C,YBL085W,YBL113C,BOI1,61218
2,left,S000002153,S000000180,YBL113C,YBL084C,YBL113C,CDC27,64511
2,left,S000002153,S000000179,YBL113C,YBL083C,YBL113C,YBL083C,67055
2,left,S000002153,S000000178,YBL113C,YBL082C,YBL113C,ALG3,67093
2,left,S000002153,S000000177,YBL113C,YBL081W,YBL113C,YBL081W,69208
2,left,S000002153,S000000176,YBL113C,YBL080C,YBL113C,PET112,70412
2,left,S000002153,S000000175,YBL113C,YBL079W,YBL113C,NUP170,72601
2,left,S000002153,S000000174,YBL113C,YBL078C,YBL113C,ATG8,77720
2,left,S000002153,S000000173,YBL113C,YBL077W,YBL113C,YBL077W,78239
2,left,S000002153,S000000172,YBL113C,YBL076C,YBL113C,ILS1,78385
2,left,S000002153,S000000171,YBL113C,YBL075C,YBL113C,SSA3,81841
2,left,S000002153,S000000169,YBL113C,YBL073W,YBL113C,YBL073W,84988
2,left,S000002153,S000000170,YBL113C,YBL074C,YBL113C,AAR2,84064
2,left,S000002153,S000000168,YBL113C,YBL072C,YBL113C,RPS8A,85865
2,left,S000002153,S000028597,YBL113C,YBL071C-B,YBL113C,YBL071C-B,86800
2,left,S000002153,S000007587,YBL113C,YBL071W-A,YBL113C,KTI11,87320
2,left,S000002153,S000000167,YBL113C,YBL071C,YBL113C,YBL071C,87565
2,left,S000002153,S000000165,YBL113C,YBL069W,YBL113C,AST1,88083
2,left,S000002153,S000000166,YBL113C,YBL070C,YBL113C,YBL070C,87947
2,left,S000002153,S000028530,YBL113C,YBL068W-A,YBL113C,YBL068W-A,89136
2,left,S000002153,S000000164,YBL113C,YBL068W,YBL113C,PRS4,89756
2,left,S000002153,S000000163,YBL113C,YBL067C,YBL113C,UBP13,90981
2,left,S000002153,S000000161,YBL113C,YBL065W,YBL113C,YBL065W,97305
2,left,S000002153,S000000162,YBL113C,YBL066C,YBL113C,SEF1,94011
2,left,S000002153,S000000160,YBL113C,YBL064C,YBL113C,PRX1,97713
2,left,S000002153,S000000159,YBL113C,YBL063W,YBL113C,KIP1,99228
2,left,S000002153,S000000158,YBL113C,YBL062W,YBL113C,YBL062W,102650
2,left,S000002153,S000000157,YBL113C,YBL061C,YBL113C,SKT5,102658
2,left,S000002153,S000000156,YBL113C,YBL060W,YBL113C,YEL1,105274
2,left,S000002153,S000007488,YBL113C,YBL059C-A,YBL113C,CMC2,107467
2,left,S000002153,S000000155,YBL113C,YBL059W,YBL113C,YBL059W,107936
2,left,S000002153,S000000154,YBL113C,YBL058W,YBL113C,SHP1,108779
2,left,S000002153,S000000153,YBL113C,YBL057C,YBL113C,PTH2,110143
2,left,S000002153,S000000152,YBL113C,YBL056W,YBL113C,PTC3,111104
2,left,S000002153,S000000151,YBL113C,YBL055C,YBL113C,YBL055C,112915
2,left,S000002153,S000000150,YBL113C,YBL054W,YBL113C,TOD6,114931
2,left,S000002153,S000000149,YBL113C,YBL053W,YBL113C,YBL053W,116677
2,left,S000002153,S000000148,YBL113C,YBL052C,YBL113C,SAS3,116721
2,left,S000002153,S000000147,YBL113C,YBL051C,YBL113C,PIN4,120095
2,left,S000002153,S000000146,YBL113C,YBL050W,YBL113C,SEC17,122467
2,left,S000002153,S000000145,YBL113C,YBL049W,YBL113C,MOH1,124170
2,left,S000002153,S000000144,YBL113C,YBL048W,YBL113C,RRT1,124641
2,left,S000002153,S000000143,YBL113C,YBL047C,YBL113C,EDE1,125237
2,left,S000002153,S000000142,YBL113C,YBL046W,YBL113C,PSY4,129766
2,left,S000002153,S000000141,YBL113C,YBL045C,YBL113C,COR1,131485
2,left,S000002153,S000000140,YBL113C,YBL044W,YBL113C,YBL044W,133340
2,left,S000002153,S000000139,YBL113C,YBL043W,YBL113C,ECM13,134030
2,left,S000002153,S000000138,YBL113C,YBL042C,YBL113C,FUI1,135683
2,left,S000002153,S000000137,YBL113C,YBL041W,YBL113C,PRE7,138589
2,left,S000002153,S000000136,YBL113C,YBL040C,YBL113C,ERD2,139454
2,left,S000002153,S000028517,YBL113C,YBL039W-B,YBL113C,YBL039W-B,140735
2,left,S000002153,S000028814,YBL113C,YBL039C-A,YBL113C,YBL039C-A,142290
2,left,S000002153,S000000135,YBL113C,YBL039C,YBL113C,URA7,141331
2,left,S000002153,S000000134,YBL113C,YBL038W,YBL113C,MRPL16,143529
2,left,S000002153,S000000133,YBL113C,YBL037W,YBL113C,APL3,144551
2,left,S000002153,S000000132,YBL113C,YBL036C,YBL113C,YBL036C,147789
2,left,S000002153,S000000131,YBL113C,YBL035C,YBL113C,POL12,148835
2,left,S000002153,S000000130,YBL113C,YBL034C,YBL113C,STU1,151190
2,left,S000002153,S000000129,YBL113C,YBL033C,YBL113C,RIB1,155998
2,left,S000002153,S000000128,YBL113C,YBL032W,YBL113C,HEK2,157526
2,left,S000002153,S000000127,YBL113C,YBL031W,YBL113C,SHE1,159041
2,left,S000002153,S000000126,YBL113C,YBL030C,YBL113C,PET9,160383
2,left,S000002153,S000007591,YBL113C,YBL029C-A,YBL113C,YBL029C-A,161830
2,left,S000002153,S000000125,YBL113C,YBL029W,YBL113C,YBL029W,163476
2,left,S000002153,S000000124,YBL113C,YBL028C,YBL113C,YBL028C,164860
2,left,S000002153,S000000123,YBL113C,YBL027W,YBL113C,RPL19B,165765
2,left,S000002153,S000000122,YBL113C,YBL026W,YBL113C,LSM2,167965
2,left,S000002153,S000000121,YBL113C,YBL025W,YBL113C,RRN10,168823
2,left,S000002153,S000000120,YBL113C,YBL024W,YBL113C,NCL1,169876
2,left,S000002153,S000000119,YBL113C,YBL023C,YBL113C,MCM2,172262
2,left,S000002153,S000000118,YBL113C,YBL022C,YBL113C,PIM1,175216
2,left,S000002153,S000000117,YBL113C,YBL021C,YBL113C,HAP3,179002
2,left,S000002153,S000000116,YBL113C,YBL020W,YBL113C,RFT1,179743
2,left,S000002153,S000000115,YBL113C,YBL019W,YBL113C,APN2,181695
2,left,S000002153,S000000114,YBL113C,YBL018C,YBL113C,POP8,183340
2,left,S000002153,S000000113,YBL113C,YBL017C,YBL113C,PEP1,184186
2,left,S000002153,S000000112,YBL113C,YBL016W,YBL113C,FUS3,189793
2,left,S000002153,S000000111,YBL113C,YBL015W,YBL113C,ACH1,191464
2,left,S000002153,S000000110,YBL113C,YBL014C,YBL113C,RRN6,196406
2,left,S000002153,S000000109,YBL113C,YBL013W,YBL113C,FMT1,199398
2,left,S000002153,S000000107,YBL113C,YBL011W,YBL113C,SCT1,200880
2,left,S000002153,S000000108,YBL113C,YBL012C,YBL113C,YBL012C,200748
2,left,S000002153,S000000106,YBL113C,YBL010C,YBL113C,YBL010C,203449
2,left,S000002153,S000000105,YBL113C,YBL009W,YBL113C,ALK2,204536
2,left,S000002153,S000028529,YBL113C,YBL008W-A,YBL113C,YBL008W-A,206751
2,left,S000002153,S000000104,YBL113C,YBL008W,YBL113C,HIR1,206995
2,left,S000002153,S000000103,YBL113C,YBL007C,YBL113C,SLA1,209974
2,left,S000002153,S000028596,YBL113C,YBL006W-A,YBL113C,YBL006W-A,214053
2,left,S000002153,S000000102,YBL113C,YBL006C,YBL113C,LDB7,213929
2,left,S000002153,S000000101,YBL113C,YBL005W,YBL113C,PDR3,214812
2,left,S000002153,S000000100,YBL113C,YBL004W,YBL113C,UTP20,224978
2,left,S000002153,S000000099,YBL113C,YBL003C,YBL113C,HTA2,232736
2,left,S000002153,S000000098,YBL113C,YBL002W,YBL113C,HTB2,233834
2,left,S000002153,S000000097,YBL113C,YBL001C,YBL113C,ECM15,234495
2,left,S000002152,S000028599,YBL112C,YBL113W-A,YBL112C,YBL113W-A,1454
2,left,S000002152,S000002153,YBL112C,YBL113C,YBL112C,YBL113C,0
2,left,S000002152,S000002152,YBL112C,YBL112C,YBL112C,YBL112C,0
2,left,S000002152,S000002151,YBL112C,YBL111C,YBL112C,YBL111C,8
2,left,S000002152,S000002150,YBL112C,YBL109W,YBL112C,YBL109W,2891
2,left,S000002152,S000007592,YBL112C,YBL108C-A,YBL112C,PAU9,4706
2,left,S000002152,S000000204,YBL112C,YBL108W,YBL112C,YBL108W,5278
2,left,S000002152,S000007229,YBL112C,YBL107W-A,YBL112C,YBL107W-A,6369
2,left,S000002152,S000000203,YBL112C,YBL107C,YBL112C,MIX23,7062
2,left,S000002152,S000000202,YBL112C,YBL106C,YBL112C,SRO77,7948
2,left,S000002152,S000000201,YBL112C,YBL105C,YBL112C,PKC1,11342
2,left,S000002152,S000000200,YBL112C,YBL104C,YBL112C,SEA4,15278
2,left,S000002152,S000000199,YBL112C,YBL103C,YBL112C,RTG3,19177
2,left,S000002152,S000000198,YBL112C,YBL102W,YBL112C,SFT2,21199
2,left,S000002152,S000000197,YBL112C,YBL101C,YBL112C,ECM21,22047
2,left,S000002152,S000028598,YBL112C,YBL100W-C,YBL112C,YBL100W-C,25528
2,left,S000002152,S000000195,YBL112C,YBL099W,YBL112C,ATP1,34154
2,left,S000002152,S000000196,YBL112C,YBL100C,YBL112C,YBL100C,34090
2,left,S000002152,S000000194,YBL112C,YBL098W,YBL112C,BNA4,36246
2,left,S000002152,S000000193,YBL112C,YBL097W,YBL112C,BRN1,37932
2,left,S000002152,S000000191,YBL112C,YBL095W,YBL112C,MRX3,40378
2,left,S000002152,S000000192,YBL112C,YBL096C,YBL112C,YBL096C,40275
2,left,S000002152,S000000190,YBL112C,YBL094C,YBL112C,YBL094C,40866
2,left,S000002152,S000000189,YBL112C,YBL093C,YBL112C,ROX3,41357
2,left,S000002152,S000000188,YBL112C,YBL092W,YBL112C,RPL32,43079
2,left,S000002152,S000007228,YBL112C,YBL091C-A,YBL112C,SCS22,43666
2,left,S000002152,S000000187,YBL112C,YBL091C,YBL112C,MAP2,44464
2,left,S000002152,S000000186,YBL112C,YBL090W,YBL112C,MRP21,45926
2,left,S000002152,S000000185,YBL112C,YBL089W,YBL112C,AVT5,46675
2,left,S000002152,S000000184,YBL112C,YBL088C,YBL112C,TEL1,48120
2,left,S000002152,S000000183,YBL112C,YBL087C,YBL112C,RPL23A,56923
2,left,S000002152,S000000182,YBL112C,YBL086C,YBL112C,YBL086C,58303
2,left,S000002152,S000000181,YBL112C,YBL085W,YBL112C,BOI1,60977
2,left,S000002152,S000000180,YBL112C,YBL084C,YBL112C,CDC27,64270
2,left,S000002152,S000000179,YBL112C,YBL083C,YBL112C,YBL083C,66814
2,left,S000002152,S000000178,YBL112C,YBL082C,YBL112C,ALG3,66852
2,left,S000002152,S000000177,YBL112C,YBL081W,YBL112C,YBL081W,68967
2,left,S000002152,S000000176,YBL112C,YBL080C,YBL112C,PET112,70171
2,left,S000002152,S000000175,YBL112C,YBL079W,YBL112C,NUP170,72360
2,left,S000002152,S000000174,YBL112C,YBL078C,YBL112C,ATG8,77479
2,left,S000002152,S000000173,YBL112C,YBL077W,YBL112C,YBL077W,77998
2,left,S000002152,S000000172,YBL112C,YBL076C,YBL112C,ILS1,78144
2,left,S000002152,S000000171,YBL112C,YBL075C,YBL112C,SSA3,81600
2,left,S000002152,S000000169,YBL112C,YBL073W,YBL112C,YBL073W,84747
2,left,S000002152,S000000170,YBL112C,YBL074C,YBL112C,AAR2,83823
2,left,S000002152,S000000168,YBL112C,YBL072C,YBL112C,RPS8A,85624
2,left,S000002152,S000028597,YBL112C,YBL071C-B,YBL112C,YBL071C-B,86559
2,left,S000002152,S000007587,YBL112C,YBL071W-A,YBL112C,KTI11,87079
2,left,S000002152,S000000167,YBL112C,YBL071C,YBL112C,YBL071C,87324
2,left,S000002152,S000000165,YBL112C,YBL069W,YBL112C,AST1,87842
2,left,S000002152,S000000166,YBL112C,YBL070C,YBL112C,YBL070C,87706
2,left,S000002152,S000028530,YBL112C,YBL068W-A,YBL112C,YBL068W-A,88895
2,left,S000002152,S000000164,YBL112C,YBL068W,YBL112C,PRS4,89515
2,left,S000002152,S000000163,YBL112C,YBL067C,YBL112C,UBP13,90740
2,left,S000002152,S000000161,YBL112C,YBL065W,YBL112C,YBL065W,97064
2,left,S000002152,S000000162,YBL112C,YBL066C,YBL112C,SEF1,93770
2,left,S000002152,S000000160,YBL112C,YBL064C,YBL112C,PRX1,97472
2,left,S000002152,S000000159,YBL112C,YBL063W,YBL112C,KIP1,98987
2,left,S000002152,S000000158,YBL112C,YBL062W,YBL112C,YBL062W,102409
2,left,S000002152,S000000157,YBL112C,YBL061C,YBL112C,SKT5,102417
2,left,S000002152,S000000156,YBL112C,YBL060W,YBL112C,YEL1,105033
2,left,S000002152,S000007488,YBL112C,YBL059C-A,YBL112C,CMC2,107226
2,left,S000002152,S000000155,YBL112C,YBL059W,YBL112C,YBL059W,107695
2,left,S000002152,S000000154,YBL112C,YBL058W,YBL112C,SHP1,108538
2,left,S000002152,S000000153,YBL112C,YBL057C,YBL112C,PTH2,109902
2,left,S000002152,S000000152,YBL112C,YBL056W,YBL112C,PTC3,110863
2,left,S000002152,S000000151,YBL112C,YBL055C,YBL112C,YBL055C,112674
2,left,S000002152,S000000150,YBL112C,YBL054W,YBL112C,TOD6,114690
2,left,S000002152,S000000149,YBL112C,YBL053W,YBL112C,YBL053W,116436
2,left,S000002152,S000000148,YBL112C,YBL052C,YBL112C,SAS3,116480
2,left,S000002152,S000000147,YBL112C,YBL051C,YBL112C,PIN4,119854
2,left,S000002152,S000000146,YBL112C,YBL050W,YBL112C,SEC17,122226
2,left,S000002152,S000000145,YBL112C,YBL049W,YBL112C,MOH1,123929
2,left,S000002152,S000000144,YBL112C,YBL048W,YBL112C,RRT1,124400
2,left,S000002152,S000000143,YBL112C,YBL047C,YBL112C,EDE1,124996
2,left,S000002152,S000000142,YBL112C,YBL046W,YBL112C,PSY4,129525
2,left,S000002152,S000000141,YBL112C,YBL045C,YBL112C,COR1,131244
