chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
17,NA,S000007263,S000007257,Q0060,Q0010,AI3,Q0010,9480
17,NA,S000007263,S000007258,Q0060,Q0017,AI3,Q0017,9403
17,NA,S000007263,S000007259,Q0060,Q0032,AI3,Q0032,1861
17,NA,S000007263,S000007261,Q0060,Q0050,AI3,AI1,0
17,NA,S000007263,S000007262,Q0060,Q0055,AI3,AI2,0
17,NA,S000007263,S000007263,Q0060,Q0060,AI3,AI3,0
17,NA,S000007263,S000007264,Q0060,Q0065,AI3,AI4,0
17,NA,S000007263,S000007265,Q0060,Q0070,AI3,AI5_ALPHA,0
17,NA,S000007263,S000007260,Q0060,Q0045,AI3,COX1,0
17,NA,S000007263,S000007266,Q0060,Q0075,AI3,AI5_BETA,4160
17,NA,S000007263,S000007267,Q0060,Q0080,AI3,ATP8,7670
17,NA,S000007263,S000007268,Q0060,Q0085,AI3,ATP6,8491
17,NA,S000007263,S000007269,Q0060,Q0092,AI3,Q0092,10878
17,NA,S000007263,S000007271,Q0060,Q0110,AI3,BI2,16544
17,NA,S000007263,S000007272,Q0060,Q0115,AI3,BI3,16544
17,NA,S000007263,S000007273,Q0060,Q0120,AI3,BI4,16544
17,NA,S000007263,S000007270,Q0060,Q0105,AI3,COB,16544
17,NA,S000007263,S000007274,Q0060,Q0130,AI3,OLI1,26727
17,NA,S000007263,S000007275,Q0060,Q0140,AI3,VAR1,28905
17,NA,S000007263,S000007276,Q0060,Q0142,AI3,Q0142,31056
17,NA,S000007263,S000007277,Q0060,Q0143,AI3,Q0143,31281
17,NA,S000007263,S000007278,Q0060,Q0144,AI3,Q0144,34113
17,NA,S000007263,S000007279,Q0060,Q0160,AI3,SCEI,41026
17,NA,S000007263,S000007280,Q0060,Q0182,AI3,Q0182,45774
17,NA,S000007263,S000007281,Q0060,Q0250,AI3,COX2,53762
17,NA,S000007263,S000007282,Q0060,Q0255,AI3,Q0255,54499
17,NA,S000007263,S000007283,Q0060,Q0275,AI3,COX3,59217
17,NA,S000007263,S000007284,Q0060,Q0297,AI3,Q0297,65558
17,NA,S000007264,S000007257,Q0065,Q0010,AI4,Q0010,9480
17,NA,S000007264,S000007258,Q0065,Q0017,AI4,Q0017,9403
17,NA,S000007264,S000007259,Q0065,Q0032,AI4,Q0032,1861
17,NA,S000007264,S000007261,Q0065,Q0050,AI4,AI1,0
17,NA,S000007264,S000007262,Q0065,Q0055,AI4,AI2,0
17,NA,S000007264,S000007263,Q0065,Q0060,AI4,AI3,0
17,NA,S000007264,S000007264,Q0065,Q0065,AI4,AI4,0
17,NA,S000007264,S000007265,Q0065,Q0070,AI4,AI5_ALPHA,0
17,NA,S000007264,S000007260,Q0065,Q0045,AI4,COX1,0
17,NA,S000007264,S000007266,Q0065,Q0075,AI4,AI5_BETA,2221
17,NA,S000007264,S000007267,Q0065,Q0080,AI4,ATP8,5731
17,NA,S000007264,S000007268,Q0065,Q0085,AI4,ATP6,6552
17,NA,S000007264,S000007269,Q0065,Q0092,AI4,Q0092,8939
17,NA,S000007264,S000007271,Q0065,Q0110,AI4,BI2,14605
17,NA,S000007264,S000007272,Q0065,Q0115,AI4,BI3,14605
17,NA,S000007264,S000007273,Q0065,Q0120,AI4,BI4,14605
17,NA,S000007264,S000007270,Q0065,Q0105,AI4,COB,14605
17,NA,S000007264,S000007274,Q0065,Q0130,AI4,OLI1,24788
17,NA,S000007264,S000007275,Q0065,Q0140,AI4,VAR1,26966
17,NA,S000007264,S000007276,Q0065,Q0142,AI4,Q0142,29117
17,NA,S000007264,S000007277,Q0065,Q0143,AI4,Q0143,29342
17,NA,S000007264,S000007278,Q0065,Q0144,AI4,Q0144,32174
17,NA,S000007264,S000007279,Q0065,Q0160,AI4,SCEI,39087
17,NA,S000007264,S000007280,Q0065,Q0182,AI4,Q0182,43835
17,NA,S000007264,S000007281,Q0065,Q0250,AI4,COX2,51823
17,NA,S000007264,S000007282,Q0065,Q0255,AI4,Q0255,52560
17,NA,S000007264,S000007283,Q0065,Q0275,AI4,COX3,57278
17,NA,S000007264,S000007284,Q0065,Q0297,AI4,Q0297,63619
17,NA,S000007265,S000007257,Q0070,Q0010,AI5_ALPHA,Q0010,9480
17,NA,S000007265,S000007258,Q0070,Q0017,AI5_ALPHA,Q0017,9403
17,NA,S000007265,S000007259,Q0070,Q0032,AI5_ALPHA,Q0032,1861
17,NA,S000007265,S000007261,Q0070,Q0050,AI5_ALPHA,AI1,0
17,NA,S000007265,S000007262,Q0070,Q0055,AI5_ALPHA,AI2,0
17,NA,S000007265,S000007263,Q0070,Q0060,AI5_ALPHA,AI3,0
17,NA,S000007265,S000007264,Q0070,Q0065,AI5_ALPHA,AI4,0
17,NA,S000007265,S000007265,Q0070,Q0070,AI5_ALPHA,AI5_ALPHA,0
17,NA,S000007265,S000007260,Q0070,Q0045,AI5_ALPHA,COX1,0
17,NA,S000007265,S000007266,Q0070,Q0075,AI5_ALPHA,AI5_BETA,989
17,NA,S000007265,S000007267,Q0070,Q0080,AI5_ALPHA,ATP8,4499
17,NA,S000007265,S000007268,Q0070,Q0085,AI5_ALPHA,ATP6,5320
17,NA,S000007265,S000007269,Q0070,Q0092,AI5_ALPHA,Q0092,7707
17,NA,S000007265,S000007271,Q0070,Q0110,AI5_ALPHA,BI2,13373
17,NA,S000007265,S000007272,Q0070,Q0115,AI5_ALPHA,BI3,13373
17,NA,S000007265,S000007273,Q0070,Q0120,AI5_ALPHA,BI4,13373
17,NA,S000007265,S000007270,Q0070,Q0105,AI5_ALPHA,COB,13373
17,NA,S000007265,S000007274,Q0070,Q0130,AI5_ALPHA,OLI1,23556
17,NA,S000007265,S000007275,Q0070,Q0140,AI5_ALPHA,VAR1,25734
17,NA,S000007265,S000007276,Q0070,Q0142,AI5_ALPHA,Q0142,27885
17,NA,S000007265,S000007277,Q0070,Q0143,AI5_ALPHA,Q0143,28110
17,NA,S000007265,S000007278,Q0070,Q0144,AI5_ALPHA,Q0144,30942
17,NA,S000007265,S000007279,Q0070,Q0160,AI5_ALPHA,SCEI,37855
17,NA,S000007265,S000007280,Q0070,Q0182,AI5_ALPHA,Q0182,42603
17,NA,S000007265,S000007281,Q0070,Q0250,AI5_ALPHA,COX2,50591
17,NA,S000007265,S000007282,Q0070,Q0255,AI5_ALPHA,Q0255,51328
17,NA,S000007265,S000007283,Q0070,Q0275,AI5_ALPHA,COX3,56046
17,NA,S000007265,S000007284,Q0070,Q0297,AI5_ALPHA,Q0297,62387
17,NA,S000007260,S000007257,Q0045,Q0010,COX1,Q0010,9480
17,NA,S000007260,S000007258,Q0045,Q0017,COX1,Q0017,9403
17,NA,S000007260,S000007259,Q0045,Q0032,COX1,Q0032,1861
17,NA,S000007260,S000007261,Q0045,Q0050,COX1,AI1,0
17,NA,S000007260,S000007262,Q0045,Q0055,COX1,AI2,0
17,NA,S000007260,S000007263,Q0045,Q0060,COX1,AI3,0
17,NA,S000007260,S000007264,Q0045,Q0065,COX1,AI4,0
17,NA,S000007260,S000007265,Q0045,Q0070,COX1,AI5_ALPHA,0
17,NA,S000007260,S000007260,Q0045,Q0045,COX1,COX1,0
17,NA,S000007260,S000007266,Q0045,Q0075,COX1,AI5_BETA,0
17,NA,S000007260,S000007267,Q0045,Q0080,COX1,ATP8,965
17,NA,S000007260,S000007268,Q0045,Q0085,COX1,ATP6,1786
17,NA,S000007260,S000007269,Q0045,Q0092,COX1,Q0092,4173
17,NA,S000007260,S000007271,Q0045,Q0110,COX1,BI2,9839
17,NA,S000007260,S000007272,Q0045,Q0115,COX1,BI3,9839
17,NA,S000007260,S000007273,Q0045,Q0120,COX1,BI4,9839
17,NA,S000007260,S000007270,Q0045,Q0105,COX1,COB,9839
17,NA,S000007260,S000007274,Q0045,Q0130,COX1,OLI1,20022
17,NA,S000007260,S000007275,Q0045,Q0140,COX1,VAR1,22200
17,NA,S000007260,S000007276,Q0045,Q0142,COX1,Q0142,24351
17,NA,S000007260,S000007277,Q0045,Q0143,COX1,Q0143,24576
17,NA,S000007260,S000007278,Q0045,Q0144,COX1,Q0144,27408
17,NA,S000007260,S000007279,Q0045,Q0160,COX1,SCEI,34321
17,NA,S000007260,S000007280,Q0045,Q0182,COX1,Q0182,39069
17,NA,S000007260,S000007281,Q0045,Q0250,COX1,COX2,47057
17,NA,S000007260,S000007282,Q0045,Q0255,COX1,Q0255,47794
17,NA,S000007260,S000007283,Q0045,Q0275,COX1,COX3,52512
17,NA,S000007260,S000007284,Q0045,Q0297,COX1,Q0297,58853
17,NA,S000007266,S000007257,Q0075,Q0010,AI5_BETA,Q0010,19818
17,NA,S000007266,S000007258,Q0075,Q0017,AI5_BETA,Q0017,19741
17,NA,S000007266,S000007259,Q0075,Q0032,AI5_BETA,Q0032,12199
17,NA,S000007266,S000007261,Q0075,Q0050,AI5_BETA,AI1,7834
17,NA,S000007266,S000007262,Q0075,Q0055,AI5_BETA,AI2,5326
17,NA,S000007266,S000007263,Q0075,Q0060,AI5_BETA,AI3,4160
17,NA,S000007266,S000007264,Q0075,Q0065,AI5_BETA,AI4,2221
17,NA,S000007266,S000007265,Q0075,Q0070,AI5_BETA,AI5_ALPHA,989
17,NA,S000007266,S000007260,Q0075,Q0045,AI5_BETA,COX1,0
17,NA,S000007266,S000007266,Q0075,Q0075,AI5_BETA,AI5_BETA,0
17,NA,S000007266,S000007267,Q0075,Q0080,AI5_BETA,ATP8,2411
17,NA,S000007266,S000007268,Q0075,Q0085,AI5_BETA,ATP6,3232
17,NA,S000007266,S000007269,Q0075,Q0092,AI5_BETA,Q0092,5619
17,NA,S000007266,S000007271,Q0075,Q0110,AI5_BETA,BI2,11285
17,NA,S000007266,S000007272,Q0075,Q0115,AI5_BETA,BI3,11285
17,NA,S000007266,S000007273,Q0075,Q0120,AI5_BETA,BI4,11285
17,NA,S000007266,S000007270,Q0075,Q0105,AI5_BETA,COB,11285
17,NA,S000007266,S000007274,Q0075,Q0130,AI5_BETA,OLI1,21468
17,NA,S000007266,S000007275,Q0075,Q0140,AI5_BETA,VAR1,23646
17,NA,S000007266,S000007276,Q0075,Q0142,AI5_BETA,Q0142,25797
17,NA,S000007266,S000007277,Q0075,Q0143,AI5_BETA,Q0143,26022
17,NA,S000007266,S000007278,Q0075,Q0144,AI5_BETA,Q0144,28854
17,NA,S000007266,S000007279,Q0075,Q0160,AI5_BETA,SCEI,35767
17,NA,S000007266,S000007280,Q0075,Q0182,AI5_BETA,Q0182,40515
17,NA,S000007266,S000007281,Q0075,Q0250,AI5_BETA,COX2,48503
17,NA,S000007266,S000007282,Q0075,Q0255,AI5_BETA,Q0255,49240
17,NA,S000007266,S000007283,Q0075,Q0275,AI5_BETA,COX3,53958
17,NA,S000007266,S000007284,Q0075,Q0297,AI5_BETA,Q0297,60299
17,NA,S000007267,S000007257,Q0080,Q0010,ATP8,Q0010,23328
17,NA,S000007267,S000007258,Q0080,Q0017,ATP8,Q0017,23251
17,NA,S000007267,S000007259,Q0080,Q0032,ATP8,Q0032,15709
17,NA,S000007267,S000007261,Q0080,Q0050,ATP8,AI1,11344
17,NA,S000007267,S000007262,Q0080,Q0055,ATP8,AI2,8836
17,NA,S000007267,S000007263,Q0080,Q0060,ATP8,AI3,7670
17,NA,S000007267,S000007264,Q0080,Q0065,ATP8,AI4,5731
17,NA,S000007267,S000007265,Q0080,Q0070,ATP8,AI5_ALPHA,4499
17,NA,S000007267,S000007260,Q0080,Q0045,ATP8,COX1,965
17,NA,S000007267,S000007266,Q0080,Q0075,ATP8,AI5_BETA,2411
17,NA,S000007267,S000007267,Q0080,Q0080,ATP8,ATP8,0
17,NA,S000007267,S000007268,Q0080,Q0085,ATP8,ATP6,675
17,NA,S000007267,S000007269,Q0080,Q0092,ATP8,Q0092,3062
17,NA,S000007267,S000007271,Q0080,Q0110,ATP8,BI2,8728
17,NA,S000007267,S000007272,Q0080,Q0115,ATP8,BI3,8728
17,NA,S000007267,S000007273,Q0080,Q0120,ATP8,BI4,8728
17,NA,S000007267,S000007270,Q0080,Q0105,ATP8,COB,8728
17,NA,S000007267,S000007274,Q0080,Q0130,ATP8,OLI1,18911
17,NA,S000007267,S000007275,Q0080,Q0140,ATP8,VAR1,21089
17,NA,S000007267,S000007276,Q0080,Q0142,ATP8,Q0142,23240
17,NA,S000007267,S000007277,Q0080,Q0143,ATP8,Q0143,23465
17,NA,S000007267,S000007278,Q0080,Q0144,ATP8,Q0144,26297
17,NA,S000007267,S000007279,Q0080,Q0160,ATP8,SCEI,33210
17,NA,S000007267,S000007280,Q0080,Q0182,ATP8,Q0182,37958
17,NA,S000007267,S000007281,Q0080,Q0250,ATP8,COX2,45946
17,NA,S000007267,S000007282,Q0080,Q0255,ATP8,Q0255,46683
17,NA,S000007267,S000007283,Q0080,Q0275,ATP8,COX3,51401
17,NA,S000007267,S000007284,Q0080,Q0297,ATP8,Q0297,57742
17,NA,S000007268,S000007257,Q0085,Q0010,ATP6,Q0010,24149
17,NA,S000007268,S000007258,Q0085,Q0017,ATP6,Q0017,24072
17,NA,S000007268,S000007259,Q0085,Q0032,ATP6,Q0032,16530
17,NA,S000007268,S000007261,Q0085,Q0050,ATP6,AI1,12165
17,NA,S000007268,S000007262,Q0085,Q0055,ATP6,AI2,9657
17,NA,S000007268,S000007263,Q0085,Q0060,ATP6,AI3,8491
17,NA,S000007268,S000007264,Q0085,Q0065,ATP6,AI4,6552
17,NA,S000007268,S000007265,Q0085,Q0070,ATP6,AI5_ALPHA,5320
17,NA,S000007268,S000007260,Q0085,Q0045,ATP6,COX1,1786
17,NA,S000007268,S000007266,Q0085,Q0075,ATP6,AI5_BETA,3232
17,NA,S000007268,S000007267,Q0085,Q0080,ATP6,ATP8,675
17,NA,S000007268,S000007268,Q0085,Q0085,ATP6,ATP6,0
17,NA,S000007268,S000007269,Q0085,Q0092,ATP6,Q0092,1608
17,NA,S000007268,S000007271,Q0085,Q0110,ATP6,BI2,7274
17,NA,S000007268,S000007272,Q0085,Q0115,ATP6,BI3,7274
17,NA,S000007268,S000007273,Q0085,Q0120,ATP6,BI4,7274
17,NA,S000007268,S000007270,Q0085,Q0105,ATP6,COB,7274
17,NA,S000007268,S000007274,Q0085,Q0130,ATP6,OLI1,17457
17,NA,S000007268,S000007275,Q0085,Q0140,ATP6,VAR1,19635
17,NA,S000007268,S000007276,Q0085,Q0142,ATP6,Q0142,21786
17,NA,S000007268,S000007277,Q0085,Q0143,ATP6,Q0143,22011
17,NA,S000007268,S000007278,Q0085,Q0144,ATP6,Q0144,24843
17,NA,S000007268,S000007279,Q0085,Q0160,ATP6,SCEI,31756
17,NA,S000007268,S000007280,Q0085,Q0182,ATP6,Q0182,36504
17,NA,S000007268,S000007281,Q0085,Q0250,ATP6,COX2,44492
17,NA,S000007268,S000007282,Q0085,Q0255,ATP6,Q0255,45229
17,NA,S000007268,S000007283,Q0085,Q0275,ATP6,COX3,49947
17,NA,S000007268,S000007284,Q0085,Q0297,ATP6,Q0297,56288
17,NA,S000007269,S000007257,Q0092,Q0010,Q0092,Q0010,26536
17,NA,S000007269,S000007258,Q0092,Q0017,Q0092,Q0017,26459
17,NA,S000007269,S000007259,Q0092,Q0032,Q0092,Q0032,18917
17,NA,S000007269,S000007261,Q0092,Q0050,Q0092,AI1,14552
17,NA,S000007269,S000007262,Q0092,Q0055,Q0092,AI2,12044
17,NA,S000007269,S000007263,Q0092,Q0060,Q0092,AI3,10878
17,NA,S000007269,S000007264,Q0092,Q0065,Q0092,AI4,8939
17,NA,S000007269,S000007265,Q0092,Q0070,Q0092,AI5_ALPHA,7707
17,NA,S000007269,S000007260,Q0092,Q0045,Q0092,COX1,4173
17,NA,S000007269,S000007266,Q0092,Q0075,Q0092,AI5_BETA,5619
17,NA,S000007269,S000007267,Q0092,Q0080,Q0092,ATP8,3062
17,NA,S000007269,S000007268,Q0092,Q0085,Q0092,ATP6,1608
17,NA,S000007269,S000007269,Q0092,Q0092,Q0092,Q0092,0
17,NA,S000007269,S000007271,Q0092,Q0110,Q0092,BI2,5526
17,NA,S000007269,S000007272,Q0092,Q0115,Q0092,BI3,5526
17,NA,S000007269,S000007273,Q0092,Q0120,Q0092,BI4,5526
17,NA,S000007269,S000007270,Q0092,Q0105,Q0092,COB,5526
17,NA,S000007269,S000007274,Q0092,Q0130,Q0092,OLI1,15709
17,NA,S000007269,S000007275,Q0092,Q0140,Q0092,VAR1,17887
17,NA,S000007269,S000007276,Q0092,Q0142,Q0092,Q0142,20038
17,NA,S000007269,S000007277,Q0092,Q0143,Q0092,Q0143,20263
17,NA,S000007269,S000007278,Q0092,Q0144,Q0092,Q0144,23095
17,NA,S000007269,S000007279,Q0092,Q0160,Q0092,SCEI,30008
17,NA,S000007269,S000007280,Q0092,Q0182,Q0092,Q0182,34756
17,NA,S000007269,S000007281,Q0092,Q0250,Q0092,COX2,42744
17,NA,S000007269,S000007282,Q0092,Q0255,Q0092,Q0255,43481
17,NA,S000007269,S000007283,Q0092,Q0275,Q0092,COX3,48199
17,NA,S000007269,S000007284,Q0092,Q0297,Q0092,Q0297,54540
17,NA,S000007271,S000007257,Q0110,Q0010,BI2,Q0010,32202
17,NA,S000007271,S000007258,Q0110,Q0017,BI2,Q0017,32125
