chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
5,right,S000000803,S000000902,YER001W,YER100W,MNN1,UBC6,203754
5,right,S000000803,S000000903,YER001W,YER101C,MNN1,AST2,204694
5,right,S000000803,S000000904,YER001W,YER102W,MNN1,RPS8B,207292
5,right,S000000803,S000000905,YER001W,YER103W,MNN1,SSA4,208781
5,right,S000000803,S000000906,YER001W,YER104W,MNN1,RTT105,210994
5,right,S000000803,S000000907,YER001W,YER105C,MNN1,NUP157,212030
5,right,S000000803,S000000908,YER001W,YER106W,MNN1,MAM1,216518
5,right,S000000803,S000028755,YER001W,YER107W-A,MNN1,YER107W-A,218586
5,right,S000000803,S000000909,YER001W,YER107C,MNN1,GLE2,217640
5,right,S000000803,S000000912,YER001W,YER110C,MNN1,KAP123,222954
5,right,S000000803,S000000913,YER001W,YER111C,MNN1,SWI4,226787
5,right,S000000803,S000000914,YER001W,YER112W,MNN1,LSM4,231424
5,right,S000000803,S000000915,YER001W,YER113C,MNN1,TMN3,232124
5,right,S000000803,S000000916,YER001W,YER114C,MNN1,BOI2,234782
5,right,S000000803,S000000917,YER001W,YER115C,MNN1,SPR6,238484
5,right,S000000803,S000000918,YER001W,YER116C,MNN1,SLX8,239540
5,right,S000000803,S000000919,YER001W,YER117W,MNN1,RPL23B,240961
5,right,S000000803,S000000920,YER001W,YER118C,MNN1,SHO1,242144
5,right,S000000803,S000000921,YER001W,YER119C,MNN1,AVT6,243688
5,right,S000000803,S000000922,YER001W,YER120W,MNN1,SCS2,245327
5,right,S000000803,S000002961,YER001W,YER119C-A,MNN1,YER119C-A,245059
5,right,S000000803,S000000923,YER001W,YER121W,MNN1,YER121W,246567
5,right,S000000803,S000000924,YER001W,YER122C,MNN1,GLO3,247063
5,right,S000000803,S000000925,YER001W,YER123W,MNN1,YCK3,249005
5,right,S000000803,S000000926,YER001W,YER124C,MNN1,DSE1,251534
5,right,S000000803,S000000927,YER001W,YER125W,MNN1,RSP5,254381
5,right,S000000803,S000000928,YER001W,YER126C,MNN1,NSA2,257586
5,right,S000000803,S000000929,YER001W,YER127W,MNN1,LCP5,258673
5,right,S000000803,S000000930,YER001W,YER128W,MNN1,VFA1,260051
5,right,S000000803,S000000931,YER001W,YER129W,MNN1,SAK1,261473
5,right,S000000803,S000000932,YER001W,YER130C,MNN1,COM2,265307
5,right,S000000803,S000000933,YER001W,YER131W,MNN1,RPS26B,268144
5,right,S000000803,S000000934,YER001W,YER132C,MNN1,PMD1,269380
5,right,S000000803,S000000935,YER001W,YER133W,MNN1,GLC7,276687
5,right,S000000803,S000028756,YER001W,YER133W-A,MNN1,YER133W-A,281383
5,right,S000000803,S000000936,YER001W,YER134C,MNN1,YER134C,281459
5,right,S000000803,S000000937,YER001W,YER135C,MNN1,YER135C,282144
5,right,S000000803,S000000938,YER001W,YER136W,MNN1,GDI1,283808
5,right,S000000803,S000028757,YER001W,YER137W-A,MNN1,YER137W-A,285767
5,right,S000000803,S000000939,YER001W,YER137C,MNN1,YER137C,285565
5,right,S000000803,S000007239,YER001W,YER138W-A,MNN1,YER138W-A,293666
5,right,S000000803,S000000941,YER001W,YER139C,MNN1,RTR1,294755
5,right,S000000803,S000000942,YER001W,YER140W,MNN1,EMP65,295757
5,right,S000000803,S000000943,YER001W,YER141W,MNN1,COX15,297651
5,right,S000000803,S000000944,YER001W,YER142C,MNN1,MAG1,299338
5,right,S000000803,S000000945,YER001W,YER143W,MNN1,DDI1,300511
5,right,S000000803,S000000946,YER001W,YER144C,MNN1,UBP5,301998
5,right,S000000803,S000000947,YER001W,YER145C,MNN1,FTR1,304718
5,right,S000000803,S000000948,YER001W,YER146W,MNN1,LSM5,306777
5,right,S000000803,S000028758,YER001W,YER145C-A,MNN1,YER145C-A,306578
5,right,S000000803,S000000949,YER001W,YER147C,MNN1,SCC4,307160
5,right,S000000803,S000000950,YER001W,YER148W,MNN1,SPT15,309495
5,right,S000000803,S000028759,YER001W,YER147C-A,MNN1,YER147C-A,309395
5,right,S000000803,S000028760,YER001W,YER148W-A,MNN1,YER148W-A,310377
5,right,S000000803,S000000951,YER001W,YER149C,MNN1,PEA2,310400
5,right,S000000803,S000000952,YER001W,YER150W,MNN1,SPI1,312562
5,right,S000000803,S000000953,YER001W,YER151C,MNN1,UBP3,313878
5,right,S000000803,S000028761,YER001W,YER152W-A,MNN1,YER152W-A,317677
5,right,S000000803,S000000954,YER001W,YER152C,MNN1,YER152C,316849
5,right,S000000803,S000000955,YER001W,YER153C,MNN1,PET122,318233
5,right,S000000803,S000000956,YER001W,YER154W,MNN1,OXA1,319212
5,right,S000000803,S000000957,YER001W,YER155C,MNN1,BEM2,320537
5,right,S000000803,S000000958,YER001W,YER156C,MNN1,YER156C,327517
5,right,S000000803,S000000959,YER001W,YER157W,MNN1,COG3,328980
5,right,S000000803,S000000960,YER001W,YER158C,MNN1,YER158C,333049
5,right,S000000803,S000028624,YER001W,YER158W-A,MNN1,YER158W-A,335679
5,right,S000000803,S000000961,YER001W,YER159C,MNN1,BUR6,335722
5,right,S000000803,S000000963,YER001W,YER161C,MNN1,SPT2,343539
5,right,S000000803,S000000964,YER001W,YER162C,MNN1,RAD4,344822
5,right,S000000803,S000000965,YER001W,YER163C,MNN1,GCG1,347276
5,right,S000000803,S000000966,YER001W,YER164W,MNN1,CHD1,349584
5,right,S000000803,S000000967,YER001W,YER165W,MNN1,PAB1,354565
5,right,S000000803,S000000968,YER001W,YER166W,MNN1,DNF1,356936
5,right,S000000803,S000028762,YER001W,YER165C-A,MNN1,YER165C-A,356819
5,right,S000000803,S000000969,YER001W,YER167W,MNN1,BCK2,362408
5,right,S000000803,S000000970,YER001W,YER168C,MNN1,CCA1,365221
5,right,S000000803,S000000971,YER001W,YER169W,MNN1,RPH1,367561
5,right,S000000803,S000000972,YER001W,YER170W,MNN1,ADK2,370166
5,right,S000000803,S000000973,YER001W,YER171W,MNN1,RAD3,371274
5,right,S000000803,S000000974,YER001W,YER172C,MNN1,BRR2,373722
5,right,S000000803,S000000975,YER001W,YER173W,MNN1,RAD24,380492
5,right,S000000803,S000028763,YER001W,YER172C-A,MNN1,YER172C-A,380467
5,right,S000000803,S000000976,YER001W,YER174C,MNN1,GRX4,382626
5,right,S000000803,S000000977,YER001W,YER175C,MNN1,TMT1,383656
5,right,S000000803,S000028625,YER001W,YER175W-A,MNN1,YER175W-A,384842
5,right,S000000803,S000000978,YER001W,YER176W,MNN1,ECM32,385882
5,right,S000000803,S000000979,YER001W,YER177W,MNN1,BMH1,389803
5,right,S000000803,S000000980,YER001W,YER178W,MNN1,PDA1,391009
5,right,S000000803,S000000981,YER001W,YER179W,MNN1,DMC1,392613
5,right,S000000803,S000000982,YER001W,YER180C,MNN1,ISC10,393916
5,right,S000000803,S000028437,YER001W,YER180C-A,MNN1,SLO1,395057
5,right,S000000803,S000000983,YER001W,YER181C,MNN1,YER181C,395665
5,right,S000000803,S000000984,YER001W,YER182W,MNN1,FMP10,396717
5,right,S000000803,S000000985,YER001W,YER183C,MNN1,FAU1,397526
5,right,S000000803,S000000986,YER001W,YER184C,MNN1,TOG1,400488
5,right,S000000803,S000000987,YER001W,YER185W,MNN1,PUG1,403646
5,right,S000000803,S000000988,YER001W,YER186C,MNN1,YER186C,405897
5,right,S000000803,S000000989,YER001W,YER187W,MNN1,YER187W,410422
5,right,S000000803,S000000990,YER001W,YER188W,MNN1,YER188W,412232
5,right,S000000803,S000028764,YER001W,YER188C-A,MNN1,YER188C-A,413800
5,right,S000000803,S000000991,YER001W,YER189W,MNN1,YER189W,415347
5,right,S000000803,S000000992,YER001W,YER190W,MNN1,YRF1-2,415672
5,right,S000000803,S000028626,YER001W,YER190C-A,MNN1,YER190C-A,418996
5,right,S000000803,S000028627,YER001W,YER190C-B,MNN1,YER190C-B,419872
5,right,S000000804,S000000803,YER002W,YER001W,NOP16,MNN1,995
5,right,S000000804,S000000804,YER002W,YER002W,NOP16,NOP16,0
5,right,S000000804,S000000805,YER002W,YER003C,NOP16,PMI40,238
5,right,S000000804,S000000806,YER002W,YER004W,NOP16,FMP52,2082
5,right,S000000804,S000000807,YER002W,YER005W,NOP16,YND1,3052
5,right,S000000804,S000000808,YER002W,YER006W,NOP16,NUG1,5225
5,right,S000000804,S000000809,YER002W,YER007W,NOP16,PAC2,7029
5,right,S000000804,S000028745,YER002W,YER006C-A,NOP16,YER006C-A,6846
5,right,S000000804,S000002957,YER002W,YER007C-A,NOP16,TMA20,8739
5,right,S000000804,S000000810,YER002W,YER008C,NOP16,SEC3,10310
5,right,S000000804,S000000811,YER002W,YER009W,NOP16,NTF2,14617
5,right,S000000804,S000000812,YER002W,YER010C,NOP16,YER010C,15136
5,right,S000000804,S000000813,YER002W,YER011W,NOP16,TIR1,17750
5,right,S000000804,S000000814,YER002W,YER012W,NOP16,PRE1,20337
5,right,S000000804,S000000815,YER002W,YER013W,NOP16,PRP22,21343
5,right,S000000804,S000000816,YER002W,YER014W,NOP16,HEM14,25102
5,right,S000000804,S000000817,YER002W,YER015W,NOP16,FAA2,27043
5,right,S000000804,S000007590,YER002W,YER014C-A,NOP16,BUD25,26233
5,right,S000000804,S000000818,YER002W,YER016W,NOP16,BIM1,30779
5,right,S000000804,S000000819,YER002W,YER017C,NOP16,AFG3,32005
5,right,S000000804,S000000820,YER002W,YER018C,NOP16,SPC25,34461
5,right,S000000804,S000000821,YER002W,YER019W,NOP16,ISC1,35299
5,right,S000000804,S000002127,YER002W,YER019C-A,NOP16,SBH2,36775
5,right,S000000804,S000000822,YER002W,YER020W,NOP16,GPA2,37670
5,right,S000000804,S000000823,YER002W,YER021W,NOP16,RPN3,39450
5,right,S000000804,S000000824,YER002W,YER022W,NOP16,SRB4,41314
5,right,S000000804,S000000825,YER002W,YER023W,NOP16,PRO3,43578
5,right,S000000804,S000028622,YER002W,YER023C-A,NOP16,YER023C-A,44024
5,right,S000000804,S000000826,YER002W,YER024W,NOP16,YAT2,44694
5,right,S000000804,S000000827,YER002W,YER025W,NOP16,GCD11,47753
5,right,S000000804,S000000828,YER002W,YER026C,NOP16,CHO1,50146
5,right,S000000804,S000000829,YER002W,YER027C,NOP16,GAL83,51481
5,right,S000000804,S000000830,YER002W,YER028C,NOP16,MIG3,53194
5,right,S000000804,S000000831,YER002W,YER029C,NOP16,SMB1,55089
5,right,S000000804,S000000832,YER002W,YER030W,NOP16,CHZ1,55939
5,right,S000000804,S000000833,YER002W,YER031C,NOP16,YPT31,56578
5,right,S000000804,S000000834,YER002W,YER032W,NOP16,FIR1,57565
5,right,S000000804,S000000835,YER002W,YER033C,NOP16,ZRG8,60559
5,right,S000000804,S000000836,YER002W,YER034W,NOP16,YER034W,64348
5,right,S000000804,S000000837,YER002W,YER035W,NOP16,EDC2,65141
5,right,S000000804,S000000838,YER002W,YER036C,NOP16,ARB1,65869
5,right,S000000804,S000000839,YER002W,YER037W,NOP16,PHM8,68391
5,right,S000000804,S000000840,YER002W,YER038C,NOP16,KRE29,69360
5,right,S000000804,S000028746,YER002W,YER038W-A,NOP16,YER038W-A,70953
5,right,S000000804,S000000841,YER002W,YER039C,NOP16,HVG1,70958
5,right,S000000804,S000007226,YER002W,YER039C-A,NOP16,YER039C-A,71765
5,right,S000000804,S000000842,YER002W,YER040W,NOP16,GLN3,72297
5,right,S000000804,S000000843,YER002W,YER041W,NOP16,YEN1,74963
5,right,S000000804,S000000844,YER002W,YER042W,NOP16,MXR1,77439
5,right,S000000804,S000000845,YER002W,YER043C,NOP16,SAH1,78272
5,right,S000000804,S000000846,YER002W,YER044C,NOP16,ERG28,80072
5,right,S000000804,S000001954,YER002W,YER044C-A,NOP16,MEI4,80962
5,right,S000000804,S000000847,YER002W,YER045C,NOP16,ACA1,82534
5,right,S000000804,S000000848,YER002W,YER046W,NOP16,SPO73,85682
5,right,S000000804,S000028747,YER002W,YER046W-A,NOP16,YER046W-A,86202
5,right,S000000804,S000000849,YER002W,YER047C,NOP16,SAP1,86312
5,right,S000000804,S000000850,YER002W,YER048C,NOP16,CAJ1,89484
5,right,S000000804,S000007237,YER002W,YER048W-A,NOP16,ISD11,93220
5,right,S000000804,S000000851,YER002W,YER049W,NOP16,TPA1,94230
5,right,S000000804,S000000852,YER002W,YER050C,NOP16,RSM18,96473
5,right,S000000804,S000000853,YER002W,YER051W,NOP16,JHD1,97158
5,right,S000000804,S000000854,YER002W,YER052C,NOP16,HOM3,98877
5,right,S000000804,S000000855,YER002W,YER053C,NOP16,PIC2,101239
5,right,S000000804,S000007523,YER002W,YER053C-A,NOP16,YER053C-A,103435
5,right,S000000804,S000000856,YER002W,YER054C,NOP16,GIP2,104554
5,right,S000000804,S000000857,YER002W,YER055C,NOP16,HIS1,107394
5,right,S000000804,S000000858,YER002W,YER056C,NOP16,FCY2,109014
5,right,S000000804,S000002135,YER002W,YER056C-A,NOP16,RPL34A,111925
5,right,S000000804,S000000859,YER002W,YER057C,NOP16,HMF1,113239
5,right,S000000804,S000000860,YER002W,YER058W,NOP16,PET117,114270
5,right,S000000804,S000000861,YER002W,YER059W,NOP16,PCL6,115126
5,right,S000000804,S000000862,YER002W,YER060W,NOP16,FCY21,117069
5,right,S000000804,S000002958,YER002W,YER060W-A,NOP16,FCY22,119074
5,right,S000000804,S000000863,YER002W,YER061C,NOP16,CEM1,120800
5,right,S000000804,S000000864,YER002W,YER062C,NOP16,GPP2,122432
5,right,S000000804,S000000865,YER002W,YER063W,NOP16,THO1,124212
5,right,S000000804,S000000866,YER002W,YER064C,NOP16,VHR2,125207
5,right,S000000804,S000000867,YER002W,YER065C,NOP16,ICL1,127743
5,right,S000000804,S000000868,YER002W,YER066W,NOP16,RRT13,132744
5,right,S000000804,S000000869,YER002W,YER067W,NOP16,RGI1,134568
5,right,S000000804,S000002959,YER002W,YER066C-A,NOP16,YER066C-A,134205
5,right,S000000804,S000028748,YER002W,YER067C-A,NOP16,YER067C-A,134742
5,right,S000000804,S000000870,YER002W,YER068W,NOP16,MOT2,135552
5,right,S000000804,S000000871,YER002W,YER069W,NOP16,"ARG5,6",137912
5,right,S000000804,S000028749,YER002W,YER068C-A,NOP16,YER068C-A,137803
5,right,S000000804,S000000872,YER002W,YER070W,NOP16,RNR1,141452
5,right,S000000804,S000000873,YER002W,YER071C,NOP16,TDA2,144449
5,right,S000000804,S000000874,YER002W,YER072W,NOP16,VTC1,145308
5,right,S000000804,S000000875,YER002W,YER073W,NOP16,ALD5,146532
5,right,S000000804,S000000876,YER002W,YER074W,NOP16,RPS24A,148825
5,right,S000000804,S000007651,YER002W,YER074W-A,NOP16,YOS1,150155
5,right,S000000804,S000000877,YER002W,YER075C,NOP16,PTP3,150915
5,right,S000000804,S000028750,YER002W,YER076W-A,NOP16,YER076W-A,155892
5,right,S000000804,S000000878,YER002W,YER076C,NOP16,YER076C,155092
5,right,S000000804,S000000879,YER002W,YER077C,NOP16,MRX1,157036
5,right,S000000804,S000000880,YER002W,YER078C,NOP16,ICP55,159309
5,right,S000000804,S000028546,YER002W,YER078W-A,NOP16,YER078W-A,161148
5,right,S000000804,S000000881,YER002W,YER079W,NOP16,YER079W,161422
5,right,S000000804,S000000882,YER002W,YER080W,NOP16,AIM9,162465
5,right,S000000804,S000028751,YER002W,YER079C-A,NOP16,YER079C-A,162404
5,right,S000000804,S000000883,YER002W,YER081W,NOP16,SER3,165188
5,right,S000000804,S000000884,YER002W,YER082C,NOP16,UTP7,166774
5,right,S000000804,S000000885,YER002W,YER083C,NOP16,GET2,168676
5,right,S000000804,S000000886,YER002W,YER084W,NOP16,YER084W,169567
5,right,S000000804,S000028752,YER002W,YER084W-A,NOP16,YER084W-A,170100
5,right,S000000804,S000000887,YER002W,YER085C,NOP16,YER085C,170121
5,right,S000000804,S000000888,YER002W,YER086W,NOP16,ILV1,170979
5,right,S000000804,S000000889,YER002W,YER087W,NOP16,AIM10,173078
5,right,S000000804,S000028753,YER002W,YER087C-A,NOP16,YER087C-A,174319
5,right,S000000804,S000002128,YER002W,YER087C-B,NOP16,SBH1,175084
5,right,S000000804,S000000890,YER002W,YER088C,NOP16,DOT6,175678
5,right,S000000804,S000028623,YER002W,YER088W-B,NOP16,YER088W-B,178429
5,right,S000000804,S000028754,YER002W,YER088C-A,NOP16,YER088C-A,178198
5,right,S000000804,S000000891,YER002W,YER089C,NOP16,PTC2,178448
5,right,S000000804,S000000892,YER002W,YER090W,NOP16,TRP2,180451
5,right,S000000804,S000029725,YER002W,YER090C-A,NOP16,YER090C-A,180824
5,right,S000000804,S000000893,YER002W,YER091C,NOP16,MET6,182366
5,right,S000000804,S000007238,YER002W,YER091C-A,NOP16,YER091C-A,184892
5,right,S000000804,S000000894,YER002W,YER092W,NOP16,IES5,185357
5,right,S000000804,S000000895,YER002W,YER093C,NOP16,TSC11,185822
5,right,S000000804,S000002960,YER002W,YER093C-A,NOP16,AIM11,190414
5,right,S000000804,S000000896,YER002W,YER094C,NOP16,PUP3,191231
5,right,S000000804,S000000897,YER002W,YER095W,NOP16,RAD51,192482
5,right,S000000804,S000000898,YER002W,YER096W,NOP16,SHC1,194200
5,right,S000000804,S000000899,YER002W,YER097W,NOP16,YER097W,197642
5,right,S000000804,S000000900,YER002W,YER098W,NOP16,UBP9,197968
5,right,S000000804,S000000901,YER002W,YER099C,NOP16,PRS2,200607
5,right,S000000804,S000000902,YER002W,YER100W,NOP16,UBC6,202064
5,right,S000000804,S000000903,YER002W,YER101C,NOP16,AST2,203004
5,right,S000000804,S000000904,YER002W,YER102W,NOP16,RPS8B,205602
5,right,S000000804,S000000905,YER002W,YER103W,NOP16,SSA4,207091
5,right,S000000804,S000000906,YER002W,YER104W,NOP16,RTT105,209304
5,right,S000000804,S000000907,YER002W,YER105C,NOP16,NUP157,210340
5,right,S000000804,S000000908,YER002W,YER106W,NOP16,MAM1,214828
5,right,S000000804,S000028755,YER002W,YER107W-A,NOP16,YER107W-A,216896
5,right,S000000804,S000000909,YER002W,YER107C,NOP16,GLE2,215950
5,right,S000000804,S000000912,YER002W,YER110C,NOP16,KAP123,221264
