chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
14,right,S000005284,S000005332,YNR001C,YNR049C,CIT1,MSO1,81962
14,right,S000005284,S000005333,YNR001C,YNR050C,CIT1,LYS9,82987
14,right,S000005284,S000005334,YNR001C,YNR051C,CIT1,BRE5,85719
14,right,S000005284,S000005335,YNR001C,YNR052C,CIT1,POP2,88285
14,right,S000005284,S000005336,YNR001C,YNR053C,CIT1,NOG2,90059
14,right,S000005284,S000005337,YNR001C,YNR054C,CIT1,ESF2,92295
14,right,S000005284,S000005338,YNR001C,YNR055C,CIT1,HOL1,97365
14,right,S000005284,S000005339,YNR001C,YNR056C,CIT1,BIO5,100557
14,right,S000005284,S000005340,YNR001C,YNR057C,CIT1,BIO4,102295
14,right,S000005284,S000005341,YNR001C,YNR058W,CIT1,BIO3,103230
14,right,S000005284,S000005342,YNR001C,YNR059W,CIT1,MNT4,105742
14,right,S000005284,S000005343,YNR001C,YNR060W,CIT1,FRE4,108890
14,right,S000005284,S000005344,YNR001C,YNR061C,CIT1,YNR061C,111820
14,right,S000005284,S000005345,YNR001C,YNR062C,CIT1,YNR062C,113299
14,right,S000005284,S000005346,YNR001C,YNR063W,CIT1,YNR063W,115882
14,right,S000005284,S000005347,YNR001C,YNR064C,CIT1,YNR064C,118075
14,right,S000005284,S000005348,YNR001C,YNR065C,CIT1,YNR065C,119289
14,right,S000005284,S000005349,YNR001C,YNR066C,CIT1,YNR066C,122664
14,right,S000005284,S000005350,YNR001C,YNR067C,CIT1,DSE4,124685
14,right,S000005284,S000005351,YNR001C,YNR068C,CIT1,YNR068C,129006
14,right,S000005284,S000005352,YNR001C,YNR069C,CIT1,BSC5,130062
14,right,S000005284,S000005353,YNR001C,YNR070W,CIT1,PDR18,134314
14,right,S000005284,S000005354,YNR001C,YNR071C,CIT1,YNR071C,139379
14,right,S000005284,S000005355,YNR001C,YNR072W,CIT1,HXT17,141596
14,right,S000005284,S000005356,YNR001C,YNR073C,CIT1,MAN2,143731
14,right,S000005284,S000005357,YNR001C,YNR074C,CIT1,AIF1,146541
14,right,S000005284,S000005358,YNR001C,YNR075W,CIT1,COS10,148855
14,right,S000005284,S000028706,YNR001C,YNR075C-A,CIT1,YNR075C-A,150450
14,right,S000005284,S000005359,YNR001C,YNR076W,CIT1,PAU6,150857
14,right,S000005284,S000005360,YNR001C,YNR077C,CIT1,YNR077C,152226
14,right,S000007625,S000005284,YNR001W-A,YNR001C,YNR001W-A,CIT1,202
14,right,S000007625,S000007625,YNR001W-A,YNR001W-A,YNR001W-A,YNR001W-A,0
14,right,S000007625,S000005285,YNR001W-A,YNR002C,YNR001W-A,ATO2,1527
14,right,S000007625,S000028705,YNR001W-A,YNR003W-A,YNR001W-A,YNR003W-A,2939
14,right,S000007625,S000005286,YNR001W-A,YNR003C,YNR001W-A,RPC34,2863
14,right,S000007625,S000005287,YNR001W-A,YNR004W,YNR001W-A,SWM2,4462
14,right,S000007625,S000005289,YNR001W-A,YNR006W,YNR001W-A,VPS27,5505
14,right,S000007625,S000005288,YNR001W-A,YNR005C,YNR001W-A,YNR005C,5450
14,right,S000007625,S000005290,YNR001W-A,YNR007C,YNR001W-A,ATG3,7701
14,right,S000007625,S000005291,YNR001W-A,YNR008W,YNR001W-A,LRO1,8915
14,right,S000007625,S000005292,YNR001W-A,YNR009W,YNR001W-A,NRM1,11209
14,right,S000007625,S000005293,YNR001W-A,YNR010W,YNR001W-A,CSE2,12263
14,right,S000007625,S000005294,YNR001W-A,YNR011C,YNR001W-A,PRP2,12839
14,right,S000007625,S000005295,YNR001W-A,YNR012W,YNR001W-A,URK1,15951
14,right,S000007625,S000005296,YNR001W-A,YNR013C,YNR001W-A,PHO91,17547
14,right,S000007625,S000005297,YNR001W-A,YNR014W,YNR001W-A,YNR014W,20984
14,right,S000007625,S000005298,YNR001W-A,YNR015W,YNR001W-A,SMM1,21906
14,right,S000007625,S000005299,YNR001W-A,YNR016C,YNR001W-A,ACC1,23192
14,right,S000007625,S000005300,YNR001W-A,YNR017W,YNR001W-A,TIM23,31432
14,right,S000007625,S000005301,YNR001W-A,YNR018W,YNR001W-A,RCF2,32789
14,right,S000007625,S000005302,YNR001W-A,YNR019W,YNR001W-A,ARE2,33858
14,right,S000007625,S000005303,YNR001W-A,YNR020C,YNR001W-A,ATP23,35929
14,right,S000007625,S000005304,YNR001W-A,YNR021W,YNR001W-A,YNR021W,36896
14,right,S000007625,S000005305,YNR001W-A,YNR022C,YNR001W-A,MRPL50,38293
14,right,S000007625,S000005306,YNR001W-A,YNR023W,YNR001W-A,SNF12,38937
14,right,S000007625,S000005307,YNR001W-A,YNR024W,YNR001W-A,MPP6,40928
14,right,S000007625,S000005308,YNR001W-A,YNR025C,YNR001W-A,YNR025C,41221
14,right,S000007625,S000005309,YNR001W-A,YNR026C,YNR001W-A,SEC12,41793
14,right,S000007625,S000005310,YNR001W-A,YNR027W,YNR001W-A,BUD17,43442
14,right,S000007625,S000005311,YNR001W-A,YNR028W,YNR001W-A,CPR8,44696
14,right,S000007625,S000005312,YNR001W-A,YNR029C,YNR001W-A,YNR029C,45718
14,right,S000007625,S000005313,YNR001W-A,YNR030W,YNR001W-A,ALG12,47318
14,right,S000007625,S000005314,YNR001W-A,YNR031C,YNR001W-A,SSK2,49213
14,right,S000007625,S000005315,YNR001W-A,YNR032W,YNR001W-A,PPG1,54529
14,right,S000007625,S000007251,YNR001W-A,YNR032C-A,YNR001W-A,HUB1,55762
14,right,S000007625,S000005316,YNR001W-A,YNR033W,YNR001W-A,ABZ1,56154
14,right,S000007625,S000005317,YNR001W-A,YNR034W,YNR001W-A,SOL1,58840
14,right,S000007625,S000007525,YNR001W-A,YNR034W-A,YNR001W-A,EGO4,61080
14,right,S000007625,S000005318,YNR001W-A,YNR035C,YNR001W-A,ARC35,61538
14,right,S000007625,S000005319,YNR001W-A,YNR036C,YNR001W-A,MRPS12,62880
14,right,S000007625,S000005320,YNR001W-A,YNR037C,YNR001W-A,RSM19,63571
14,right,S000007625,S000005321,YNR001W-A,YNR038W,YNR001W-A,DBP6,64114
14,right,S000007625,S000005322,YNR001W-A,YNR039C,YNR001W-A,ZRG17,66133
14,right,S000007625,S000005323,YNR001W-A,YNR040W,YNR001W-A,YNR040W,68209
14,right,S000007625,S000005325,YNR001W-A,YNR042W,YNR001W-A,YNR042W,69757
14,right,S000007625,S000005324,YNR001W-A,YNR041C,YNR001W-A,COQ2,69060
14,right,S000007625,S000005326,YNR001W-A,YNR043W,YNR001W-A,MVD1,70414
14,right,S000007625,S000005327,YNR001W-A,YNR044W,YNR001W-A,AGA1,72218
14,right,S000007625,S000005328,YNR001W-A,YNR045W,YNR001W-A,PET494,74658
14,right,S000007625,S000005329,YNR001W-A,YNR046W,YNR001W-A,TRM112,76307
14,right,S000007625,S000005330,YNR001W-A,YNR047W,YNR001W-A,FPK1,77042
14,right,S000007625,S000005331,YNR001W-A,YNR048W,YNR001W-A,YNR048W,80149
14,right,S000007625,S000005332,YNR001W-A,YNR049C,YNR001W-A,MSO1,81542
14,right,S000007625,S000005333,YNR001W-A,YNR050C,YNR001W-A,LYS9,82567
14,right,S000007625,S000005334,YNR001W-A,YNR051C,YNR001W-A,BRE5,85299
14,right,S000007625,S000005335,YNR001W-A,YNR052C,YNR001W-A,POP2,87865
14,right,S000007625,S000005336,YNR001W-A,YNR053C,YNR001W-A,NOG2,89639
14,right,S000007625,S000005337,YNR001W-A,YNR054C,YNR001W-A,ESF2,91875
14,right,S000007625,S000005338,YNR001W-A,YNR055C,YNR001W-A,HOL1,96945
14,right,S000007625,S000005339,YNR001W-A,YNR056C,YNR001W-A,BIO5,100137
14,right,S000007625,S000005340,YNR001W-A,YNR057C,YNR001W-A,BIO4,101875
14,right,S000007625,S000005341,YNR001W-A,YNR058W,YNR001W-A,BIO3,102810
14,right,S000007625,S000005342,YNR001W-A,YNR059W,YNR001W-A,MNT4,105322
14,right,S000007625,S000005343,YNR001W-A,YNR060W,YNR001W-A,FRE4,108470
14,right,S000007625,S000005344,YNR001W-A,YNR061C,YNR001W-A,YNR061C,111400
14,right,S000007625,S000005345,YNR001W-A,YNR062C,YNR001W-A,YNR062C,112879
14,right,S000007625,S000005346,YNR001W-A,YNR063W,YNR001W-A,YNR063W,115462
14,right,S000007625,S000005347,YNR001W-A,YNR064C,YNR001W-A,YNR064C,117655
14,right,S000007625,S000005348,YNR001W-A,YNR065C,YNR001W-A,YNR065C,118869
14,right,S000007625,S000005349,YNR001W-A,YNR066C,YNR001W-A,YNR066C,122244
14,right,S000007625,S000005350,YNR001W-A,YNR067C,YNR001W-A,DSE4,124265
14,right,S000007625,S000005351,YNR001W-A,YNR068C,YNR001W-A,YNR068C,128586
14,right,S000007625,S000005352,YNR001W-A,YNR069C,YNR001W-A,BSC5,129642
14,right,S000007625,S000005353,YNR001W-A,YNR070W,YNR001W-A,PDR18,133894
14,right,S000007625,S000005354,YNR001W-A,YNR071C,YNR001W-A,YNR071C,138959
14,right,S000007625,S000005355,YNR001W-A,YNR072W,YNR001W-A,HXT17,141176
14,right,S000007625,S000005356,YNR001W-A,YNR073C,YNR001W-A,MAN2,143311
14,right,S000007625,S000005357,YNR001W-A,YNR074C,YNR001W-A,AIF1,146121
14,right,S000007625,S000005358,YNR001W-A,YNR075W,YNR001W-A,COS10,148435
14,right,S000007625,S000028706,YNR001W-A,YNR075C-A,YNR001W-A,YNR075C-A,150030
14,right,S000007625,S000005359,YNR001W-A,YNR076W,YNR001W-A,PAU6,150437
14,right,S000007625,S000005360,YNR001W-A,YNR077C,YNR001W-A,YNR077C,151806
14,right,S000005285,S000005284,YNR002C,YNR001C,ATO2,CIT1,1947
14,right,S000005285,S000007625,YNR002C,YNR001W-A,ATO2,YNR001W-A,1527
14,right,S000005285,S000005285,YNR002C,YNR002C,ATO2,ATO2,0
14,right,S000005285,S000028705,YNR002C,YNR003W-A,ATO2,YNR003W-A,564
14,right,S000005285,S000005286,YNR002C,YNR003C,ATO2,RPC34,488
14,right,S000005285,S000005287,YNR002C,YNR004W,ATO2,SWM2,2087
14,right,S000005285,S000005289,YNR002C,YNR006W,ATO2,VPS27,3130
14,right,S000005285,S000005288,YNR002C,YNR005C,ATO2,YNR005C,3075
14,right,S000005285,S000005290,YNR002C,YNR007C,ATO2,ATG3,5326
14,right,S000005285,S000005291,YNR002C,YNR008W,ATO2,LRO1,6540
14,right,S000005285,S000005292,YNR002C,YNR009W,ATO2,NRM1,8834
14,right,S000005285,S000005293,YNR002C,YNR010W,ATO2,CSE2,9888
14,right,S000005285,S000005294,YNR002C,YNR011C,ATO2,PRP2,10464
14,right,S000005285,S000005295,YNR002C,YNR012W,ATO2,URK1,13576
14,right,S000005285,S000005296,YNR002C,YNR013C,ATO2,PHO91,15172
14,right,S000005285,S000005297,YNR002C,YNR014W,ATO2,YNR014W,18609
14,right,S000005285,S000005298,YNR002C,YNR015W,ATO2,SMM1,19531
14,right,S000005285,S000005299,YNR002C,YNR016C,ATO2,ACC1,20817
14,right,S000005285,S000005300,YNR002C,YNR017W,ATO2,TIM23,29057
14,right,S000005285,S000005301,YNR002C,YNR018W,ATO2,RCF2,30414
14,right,S000005285,S000005302,YNR002C,YNR019W,ATO2,ARE2,31483
14,right,S000005285,S000005303,YNR002C,YNR020C,ATO2,ATP23,33554
14,right,S000005285,S000005304,YNR002C,YNR021W,ATO2,YNR021W,34521
14,right,S000005285,S000005305,YNR002C,YNR022C,ATO2,MRPL50,35918
14,right,S000005285,S000005306,YNR002C,YNR023W,ATO2,SNF12,36562
14,right,S000005285,S000005307,YNR002C,YNR024W,ATO2,MPP6,38553
14,right,S000005285,S000005308,YNR002C,YNR025C,ATO2,YNR025C,38846
14,right,S000005285,S000005309,YNR002C,YNR026C,ATO2,SEC12,39418
14,right,S000005285,S000005310,YNR002C,YNR027W,ATO2,BUD17,41067
14,right,S000005285,S000005311,YNR002C,YNR028W,ATO2,CPR8,42321
14,right,S000005285,S000005312,YNR002C,YNR029C,ATO2,YNR029C,43343
14,right,S000005285,S000005313,YNR002C,YNR030W,ATO2,ALG12,44943
14,right,S000005285,S000005314,YNR002C,YNR031C,ATO2,SSK2,46838
14,right,S000005285,S000005315,YNR002C,YNR032W,ATO2,PPG1,52154
14,right,S000005285,S000007251,YNR002C,YNR032C-A,ATO2,HUB1,53387
14,right,S000005285,S000005316,YNR002C,YNR033W,ATO2,ABZ1,53779
14,right,S000005285,S000005317,YNR002C,YNR034W,ATO2,SOL1,56465
14,right,S000005285,S000007525,YNR002C,YNR034W-A,ATO2,EGO4,58705
14,right,S000005285,S000005318,YNR002C,YNR035C,ATO2,ARC35,59163
14,right,S000005285,S000005319,YNR002C,YNR036C,ATO2,MRPS12,60505
14,right,S000005285,S000005320,YNR002C,YNR037C,ATO2,RSM19,61196
14,right,S000005285,S000005321,YNR002C,YNR038W,ATO2,DBP6,61739
14,right,S000005285,S000005322,YNR002C,YNR039C,ATO2,ZRG17,63758
14,right,S000005285,S000005323,YNR002C,YNR040W,ATO2,YNR040W,65834
14,right,S000005285,S000005325,YNR002C,YNR042W,ATO2,YNR042W,67382
14,right,S000005285,S000005324,YNR002C,YNR041C,ATO2,COQ2,66685
14,right,S000005285,S000005326,YNR002C,YNR043W,ATO2,MVD1,68039
14,right,S000005285,S000005327,YNR002C,YNR044W,ATO2,AGA1,69843
14,right,S000005285,S000005328,YNR002C,YNR045W,ATO2,PET494,72283
14,right,S000005285,S000005329,YNR002C,YNR046W,ATO2,TRM112,73932
14,right,S000005285,S000005330,YNR002C,YNR047W,ATO2,FPK1,74667
14,right,S000005285,S000005331,YNR002C,YNR048W,ATO2,YNR048W,77774
14,right,S000005285,S000005332,YNR002C,YNR049C,ATO2,MSO1,79167
14,right,S000005285,S000005333,YNR002C,YNR050C,ATO2,LYS9,80192
14,right,S000005285,S000005334,YNR002C,YNR051C,ATO2,BRE5,82924
14,right,S000005285,S000005335,YNR002C,YNR052C,ATO2,POP2,85490
14,right,S000005285,S000005336,YNR002C,YNR053C,ATO2,NOG2,87264
14,right,S000005285,S000005337,YNR002C,YNR054C,ATO2,ESF2,89500
14,right,S000005285,S000005338,YNR002C,YNR055C,ATO2,HOL1,94570
14,right,S000005285,S000005339,YNR002C,YNR056C,ATO2,BIO5,97762
14,right,S000005285,S000005340,YNR002C,YNR057C,ATO2,BIO4,99500
14,right,S000005285,S000005341,YNR002C,YNR058W,ATO2,BIO3,100435
14,right,S000005285,S000005342,YNR002C,YNR059W,ATO2,MNT4,102947
14,right,S000005285,S000005343,YNR002C,YNR060W,ATO2,FRE4,106095
14,right,S000005285,S000005344,YNR002C,YNR061C,ATO2,YNR061C,109025
14,right,S000005285,S000005345,YNR002C,YNR062C,ATO2,YNR062C,110504
14,right,S000005285,S000005346,YNR002C,YNR063W,ATO2,YNR063W,113087
14,right,S000005285,S000005347,YNR002C,YNR064C,ATO2,YNR064C,115280
14,right,S000005285,S000005348,YNR002C,YNR065C,ATO2,YNR065C,116494
14,right,S000005285,S000005349,YNR002C,YNR066C,ATO2,YNR066C,119869
14,right,S000005285,S000005350,YNR002C,YNR067C,ATO2,DSE4,121890
14,right,S000005285,S000005351,YNR002C,YNR068C,ATO2,YNR068C,126211
14,right,S000005285,S000005352,YNR002C,YNR069C,ATO2,BSC5,127267
14,right,S000005285,S000005353,YNR002C,YNR070W,ATO2,PDR18,131519
14,right,S000005285,S000005354,YNR002C,YNR071C,ATO2,YNR071C,136584
14,right,S000005285,S000005355,YNR002C,YNR072W,ATO2,HXT17,138801
14,right,S000005285,S000005356,YNR002C,YNR073C,ATO2,MAN2,140936
14,right,S000005285,S000005357,YNR002C,YNR074C,ATO2,AIF1,143746
14,right,S000005285,S000005358,YNR002C,YNR075W,ATO2,COS10,146060
14,right,S000005285,S000028706,YNR002C,YNR075C-A,ATO2,YNR075C-A,147655
14,right,S000005285,S000005359,YNR002C,YNR076W,ATO2,PAU6,148062
14,right,S000005285,S000005360,YNR002C,YNR077C,ATO2,YNR077C,149431
14,right,S000028705,S000005284,YNR003W-A,YNR001C,YNR003W-A,CIT1,3359
14,right,S000028705,S000007625,YNR003W-A,YNR001W-A,YNR003W-A,YNR001W-A,2939
14,right,S000028705,S000005285,YNR003W-A,YNR002C,YNR003W-A,ATO2,564
14,right,S000028705,S000028705,YNR003W-A,YNR003W-A,YNR003W-A,YNR003W-A,0
14,right,S000028705,S000005286,YNR003W-A,YNR003C,YNR003W-A,RPC34,0
14,right,S000028705,S000005287,YNR003W-A,YNR004W,YNR003W-A,SWM2,1425
14,right,S000028705,S000005289,YNR003W-A,YNR006W,YNR003W-A,VPS27,2468
14,right,S000028705,S000005288,YNR003W-A,YNR005C,YNR003W-A,YNR005C,2413
14,right,S000028705,S000005290,YNR003W-A,YNR007C,YNR003W-A,ATG3,4664
14,right,S000028705,S000005291,YNR003W-A,YNR008W,YNR003W-A,LRO1,5878
14,right,S000028705,S000005292,YNR003W-A,YNR009W,YNR003W-A,NRM1,8172
14,right,S000028705,S000005293,YNR003W-A,YNR010W,YNR003W-A,CSE2,9226
14,right,S000028705,S000005294,YNR003W-A,YNR011C,YNR003W-A,PRP2,9802
14,right,S000028705,S000005295,YNR003W-A,YNR012W,YNR003W-A,URK1,12914
14,right,S000028705,S000005296,YNR003W-A,YNR013C,YNR003W-A,PHO91,14510
14,right,S000028705,S000005297,YNR003W-A,YNR014W,YNR003W-A,YNR014W,17947
14,right,S000028705,S000005298,YNR003W-A,YNR015W,YNR003W-A,SMM1,18869
14,right,S000028705,S000005299,YNR003W-A,YNR016C,YNR003W-A,ACC1,20155
14,right,S000028705,S000005300,YNR003W-A,YNR017W,YNR003W-A,TIM23,28395
14,right,S000028705,S000005301,YNR003W-A,YNR018W,YNR003W-A,RCF2,29752
14,right,S000028705,S000005302,YNR003W-A,YNR019W,YNR003W-A,ARE2,30821
14,right,S000028705,S000005303,YNR003W-A,YNR020C,YNR003W-A,ATP23,32892
14,right,S000028705,S000005304,YNR003W-A,YNR021W,YNR003W-A,YNR021W,33859
14,right,S000028705,S000005305,YNR003W-A,YNR022C,YNR003W-A,MRPL50,35256
14,right,S000028705,S000005306,YNR003W-A,YNR023W,YNR003W-A,SNF12,35900
14,right,S000028705,S000005307,YNR003W-A,YNR024W,YNR003W-A,MPP6,37891
14,right,S000028705,S000005308,YNR003W-A,YNR025C,YNR003W-A,YNR025C,38184
14,right,S000028705,S000005309,YNR003W-A,YNR026C,YNR003W-A,SEC12,38756
14,right,S000028705,S000005310,YNR003W-A,YNR027W,YNR003W-A,BUD17,40405
14,right,S000028705,S000005311,YNR003W-A,YNR028W,YNR003W-A,CPR8,41659
14,right,S000028705,S000005312,YNR003W-A,YNR029C,YNR003W-A,YNR029C,42681
14,right,S000028705,S000005313,YNR003W-A,YNR030W,YNR003W-A,ALG12,44281
14,right,S000028705,S000005314,YNR003W-A,YNR031C,YNR003W-A,SSK2,46176
14,right,S000028705,S000005315,YNR003W-A,YNR032W,YNR003W-A,PPG1,51492
14,right,S000028705,S000007251,YNR003W-A,YNR032C-A,YNR003W-A,HUB1,52725
14,right,S000028705,S000005316,YNR003W-A,YNR033W,YNR003W-A,ABZ1,53117
14,right,S000028705,S000005317,YNR003W-A,YNR034W,YNR003W-A,SOL1,55803
14,right,S000028705,S000007525,YNR003W-A,YNR034W-A,YNR003W-A,EGO4,58043
14,right,S000028705,S000005318,YNR003W-A,YNR035C,YNR003W-A,ARC35,58501
14,right,S000028705,S000005319,YNR003W-A,YNR036C,YNR003W-A,MRPS12,59843
14,right,S000028705,S000005320,YNR003W-A,YNR037C,YNR003W-A,RSM19,60534
14,right,S000028705,S000005321,YNR003W-A,YNR038W,YNR003W-A,DBP6,61077
14,right,S000028705,S000005322,YNR003W-A,YNR039C,YNR003W-A,ZRG17,63096
14,right,S000028705,S000005323,YNR003W-A,YNR040W,YNR003W-A,YNR040W,65172
14,right,S000028705,S000005325,YNR003W-A,YNR042W,YNR003W-A,YNR042W,66720
14,right,S000028705,S000005324,YNR003W-A,YNR041C,YNR003W-A,COQ2,66023
14,right,S000028705,S000005326,YNR003W-A,YNR043W,YNR003W-A,MVD1,67377
14,right,S000028705,S000005327,YNR003W-A,YNR044W,YNR003W-A,AGA1,69181
14,right,S000028705,S000005328,YNR003W-A,YNR045W,YNR003W-A,PET494,71621
14,right,S000028705,S000005329,YNR003W-A,YNR046W,YNR003W-A,TRM112,73270
14,right,S000028705,S000005330,YNR003W-A,YNR047W,YNR003W-A,FPK1,74005
14,right,S000028705,S000005331,YNR003W-A,YNR048W,YNR003W-A,YNR048W,77112
14,right,S000028705,S000005332,YNR003W-A,YNR049C,YNR003W-A,MSO1,78505
14,right,S000028705,S000005333,YNR003W-A,YNR050C,YNR003W-A,LYS9,79530
14,right,S000028705,S000005334,YNR003W-A,YNR051C,YNR003W-A,BRE5,82262
14,right,S000028705,S000005335,YNR003W-A,YNR052C,YNR003W-A,POP2,84828
14,right,S000028705,S000005336,YNR003W-A,YNR053C,YNR003W-A,NOG2,86602
14,right,S000028705,S000005337,YNR003W-A,YNR054C,YNR003W-A,ESF2,88838
14,right,S000028705,S000005338,YNR003W-A,YNR055C,YNR003W-A,HOL1,93908
14,right,S000028705,S000005339,YNR003W-A,YNR056C,YNR003W-A,BIO5,97100
14,right,S000028705,S000005340,YNR003W-A,YNR057C,YNR003W-A,BIO4,98838
14,right,S000028705,S000005341,YNR003W-A,YNR058W,YNR003W-A,BIO3,99773
14,right,S000028705,S000005342,YNR003W-A,YNR059W,YNR003W-A,MNT4,102285
14,right,S000028705,S000005343,YNR003W-A,YNR060W,YNR003W-A,FRE4,105433
14,right,S000028705,S000005344,YNR003W-A,YNR061C,YNR003W-A,YNR061C,108363
14,right,S000028705,S000005345,YNR003W-A,YNR062C,YNR003W-A,YNR062C,109842
14,right,S000028705,S000005346,YNR003W-A,YNR063W,YNR003W-A,YNR063W,112425
14,right,S000028705,S000005347,YNR003W-A,YNR064C,YNR003W-A,YNR064C,114618
14,right,S000028705,S000005348,YNR003W-A,YNR065C,YNR003W-A,YNR065C,115832
14,right,S000028705,S000005349,YNR003W-A,YNR066C,YNR003W-A,YNR066C,119207
14,right,S000028705,S000005350,YNR003W-A,YNR067C,YNR003W-A,DSE4,121228
14,right,S000028705,S000005351,YNR003W-A,YNR068C,YNR003W-A,YNR068C,125549
14,right,S000028705,S000005352,YNR003W-A,YNR069C,YNR003W-A,BSC5,126605
14,right,S000028705,S000005353,YNR003W-A,YNR070W,YNR003W-A,PDR18,130857
14,right,S000028705,S000005354,YNR003W-A,YNR071C,YNR003W-A,YNR071C,135922
14,right,S000028705,S000005355,YNR003W-A,YNR072W,YNR003W-A,HXT17,138139
14,right,S000028705,S000005356,YNR003W-A,YNR073C,YNR003W-A,MAN2,140274
14,right,S000028705,S000005357,YNR003W-A,YNR074C,YNR003W-A,AIF1,143084
14,right,S000028705,S000005358,YNR003W-A,YNR075W,YNR003W-A,COS10,145398
14,right,S000028705,S000028706,YNR003W-A,YNR075C-A,YNR003W-A,YNR075C-A,146993
14,right,S000028705,S000005359,YNR003W-A,YNR076W,YNR003W-A,PAU6,147400
14,right,S000028705,S000005360,YNR003W-A,YNR077C,YNR003W-A,YNR077C,148769
14,right,S000005286,S000005284,YNR003C,YNR001C,RPC34,CIT1,3283
14,right,S000005286,S000007625,YNR003C,YNR001W-A,RPC34,YNR001W-A,2863
14,right,S000005286,S000005285,YNR003C,YNR002C,RPC34,ATO2,488
