chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
1,left,S000002142,S000000033,YAL068C,YAL035W,PAU8,FUN12,74258
1,left,S000002142,S000000032,YAL068C,YAL034W-A,PAU8,MTW1,77549
1,left,S000002142,S000002137,YAL068C,YAL034C-B,PAU8,YAL034C-B,77320
1,left,S000002142,S000002134,YAL068C,YAL034C,PAU8,FUN19,78541
1,left,S000002142,S000000031,YAL068C,YAL033W,PAU8,POP5,80537
1,left,S000002142,S000000030,YAL068C,YAL032C,PAU8,PRP45,81166
1,left,S000002142,S000028731,YAL068C,YAL031W-A,PAU8,YAL031W-A,82500
1,left,S000002142,S000000029,YAL068C,YAL031C,PAU8,GIP4,82580
1,left,S000002142,S000000028,YAL068C,YAL030W,PAU8,SNC1,85117
1,left,S000002142,S000000027,YAL068C,YAL029C,PAU8,MYO4,85686
1,left,S000002142,S000000026,YAL068C,YAL028W,PAU8,FRT2,90731
1,left,S000002142,S000000025,YAL068C,YAL027W,PAU8,SAW1,92518
1,left,S000002142,S000028730,YAL068C,YAL026C-A,PAU8,YAL026C-A,93217
1,left,S000002142,S000000024,YAL068C,YAL026C,PAU8,DRS2,93461
1,left,S000002142,S000000023,YAL068C,YAL025C,PAU8,MAK16,98056
1,left,S000002142,S000000022,YAL068C,YAL024C,PAU8,LTE1,99396
1,left,S000002142,S000000021,YAL068C,YAL023C,PAU8,PMT2,104103
1,left,S000002142,S000000020,YAL068C,YAL022C,PAU8,FUN26,106708
1,left,S000002142,S000000019,YAL068C,YAL021C,PAU8,CCR4,108677
1,left,S000002142,S000028729,YAL068C,YAL019W-A,PAU8,YAL019W-A,112081
1,left,S000002142,S000000018,YAL068C,YAL020C,PAU8,ATS1,111445
1,left,S000002142,S000000017,YAL068C,YAL019W,PAU8,FUN30,112750
1,left,S000002142,S000000016,YAL068C,YAL018C,PAU8,LDS1,116395
1,left,S000002142,S000000015,YAL068C,YAL017W,PAU8,PSK1,118056
1,left,S000002142,S000028528,YAL068C,YAL016C-B,PAU8,YAL016C-B,122138
1,left,S000002142,S000000014,YAL068C,YAL016W,PAU8,TPD3,122710
1,left,S000002142,S000028728,YAL068C,YAL016C-A,PAU8,YAL016C-A,122586
1,left,S000002142,S000000013,YAL068C,YAL015C,PAU8,NTG1,124734
1,left,S000002142,S000000012,YAL068C,YAL014C,PAU8,SYN8,126083
1,left,S000002142,S000000011,YAL068C,YAL013W,PAU8,DEP1,127101
1,left,S000002142,S000000010,YAL068C,YAL012W,PAU8,CYS3,128630
1,left,S000002142,S000000009,YAL068C,YAL011W,PAU8,SWC3,130030
1,left,S000002142,S000000008,YAL068C,YAL010C,PAU8,MDM10,132015
1,left,S000002142,S000000007,YAL068C,YAL009W,PAU8,SPO7,133685
1,left,S000002142,S000000006,YAL068C,YAL008W,PAU8,FUN14,134745
1,left,S000002142,S000000005,YAL068C,YAL007C,PAU8,ERP2,135529
1,left,S000002142,S000002136,YAL068C,YAL004W,PAU8,YAL004W,138591
1,left,S000002142,S000000004,YAL068C,YAL005C,PAU8,SSA1,137334
1,left,S000002142,S000000003,YAL068C,YAL003W,PAU8,EFB1,140005
1,left,S000002142,S000000002,YAL068C,YAL002W,PAU8,VPS8,141538
1,left,S000002142,S000000001,YAL068C,YAL001C,PAU8,TFC3,145425
1,left,S000028593,S000002143,YAL067W-A,YAL069W,YAL067W-A,YAL069W,1831
1,left,S000028593,S000028594,YAL067W-A,YAL068W-A,YAL067W-A,YAL068W-A,1688
1,left,S000028593,S000002142,YAL067W-A,YAL068C,YAL067W-A,PAU8,311
1,left,S000028593,S000028593,YAL067W-A,YAL067W-A,YAL067W-A,YAL067W-A,0
1,left,S000028593,S000000062,YAL067W-A,YAL067C,YAL067W-A,SEO1,4528
1,left,S000028593,S000000061,YAL067W-A,YAL066W,YAL067W-A,YAL066W,7384
1,left,S000028593,S000001817,YAL067W-A,YAL065C,YAL067W-A,YAL065C,8858
1,left,S000028593,S000002141,YAL067W-A,YAL064W-B,YAL067W-A,YAL064W-B,9339
1,left,S000028593,S000002140,YAL067W-A,YAL064C-A,YAL067W-A,TDA8,10656
1,left,S000028593,S000000060,YAL067W-A,YAL064W,YAL067W-A,YAL064W,18859
1,left,S000028593,S000028813,YAL067W-A,YAL063C-A,YAL067W-A,YAL063C-A,19688
1,left,S000028593,S000000059,YAL067W-A,YAL063C,YAL067W-A,FLO9,21293
1,left,S000028593,S000000058,YAL067W-A,YAL062W,YAL067W-A,GDH3,28860
1,left,S000028593,S000000057,YAL067W-A,YAL061W,YAL067W-A,BDH2,30741
1,left,S000028593,S000000056,YAL067W-A,YAL060W,YAL067W-A,BDH1,32448
1,left,S000028593,S000000055,YAL067W-A,YAL059W,YAL067W-A,ECM1,33802
1,left,S000028593,S000028734,YAL067W-A,YAL059C-A,YAL067W-A,YAL059C-A,33789
1,left,S000028593,S000000054,YAL067W-A,YAL058W,YAL067W-A,CNE1,34757
1,left,S000028593,S000002139,YAL067W-A,YAL056C-A,YAL067W-A,YAL056C-A,35989
1,left,S000028593,S000000052,YAL067W-A,YAL056W,YAL067W-A,GPB2,36552
1,left,S000028593,S000000051,YAL067W-A,YAL055W,YAL067W-A,PEX22,39470
1,left,S000028593,S000000050,YAL067W-A,YAL054C,YAL067W-A,ACS1,40174
1,left,S000028593,S000000049,YAL067W-A,YAL053W,YAL067W-A,FLC2,43192
1,left,S000028593,S000000048,YAL067W-A,YAL051W,YAL067W-A,OAF1,45857
1,left,S000028593,S000000047,YAL067W-A,YAL049C,YAL067W-A,AIM2,49148
1,left,S000028593,S000028733,YAL067W-A,YAL047W-A,YAL067W-A,YAL047W-A,51877
1,left,S000028593,S000000046,YAL067W-A,YAL048C,YAL067W-A,GEM1,50094
1,left,S000028593,S000000045,YAL067W-A,YAL047C,YAL067W-A,SPC72,52282
1,left,S000028593,S000000044,YAL067W-A,YAL046C,YAL067W-A,AIM1,54322
1,left,S000028593,S000007586,YAL067W-A,YAL044W-A,YAL067W-A,YAL044W-A,54811
1,left,S000028593,S000000043,YAL067W-A,YAL045C,YAL067W-A,YAL045C,54781
1,left,S000028593,S000000042,YAL067W-A,YAL044C,YAL067W-A,GCV3,55243
1,left,S000028593,S000000041,YAL067W-A,YAL043C,YAL067W-A,PTA1,55988
1,left,S000028593,S000000040,YAL067W-A,YAL042W,YAL067W-A,ERV46,58609
1,left,S000028593,S000002138,YAL067W-A,YAL042C-A,YAL067W-A,YAL042C-A,58524
1,left,S000028593,S000000039,YAL067W-A,YAL041W,YAL067W-A,CDC24,60133
1,left,S000028593,S000000038,YAL067W-A,YAL040C,YAL067W-A,CLN3,63071
1,left,S000028593,S000000037,YAL067W-A,YAL039C,YAL067W-A,CYC3,66009
1,left,S000028593,S000000036,YAL067W-A,YAL038W,YAL067W-A,CDC19,69079
1,left,S000028593,S000028592,YAL067W-A,YAL037C-B,YAL067W-A,YAL037C-B,69619
1,left,S000028593,S000028732,YAL067W-A,YAL037C-A,YAL067W-A,YAL037C-A,70719
1,left,S000028593,S000000035,YAL067W-A,YAL037W,YAL067W-A,YAL037W,71313
1,left,S000028593,S000000034,YAL067W-A,YAL036C,YAL067W-A,RBG1,72336
1,left,S000028593,S000000033,YAL067W-A,YAL035W,YAL067W-A,FUN12,73720
1,left,S000028593,S000000032,YAL067W-A,YAL034W-A,YAL067W-A,MTW1,77011
1,left,S000028593,S000002137,YAL067W-A,YAL034C-B,YAL067W-A,YAL034C-B,76782
1,left,S000028593,S000002134,YAL067W-A,YAL034C,YAL067W-A,FUN19,78003
1,left,S000028593,S000000031,YAL067W-A,YAL033W,YAL067W-A,POP5,79999
1,left,S000028593,S000000030,YAL067W-A,YAL032C,YAL067W-A,PRP45,80628
1,left,S000028593,S000028731,YAL067W-A,YAL031W-A,YAL067W-A,YAL031W-A,81962
1,left,S000028593,S000000029,YAL067W-A,YAL031C,YAL067W-A,GIP4,82042
1,left,S000028593,S000000028,YAL067W-A,YAL030W,YAL067W-A,SNC1,84579
1,left,S000028593,S000000027,YAL067W-A,YAL029C,YAL067W-A,MYO4,85148
1,left,S000028593,S000000026,YAL067W-A,YAL028W,YAL067W-A,FRT2,90193
1,left,S000028593,S000000025,YAL067W-A,YAL027W,YAL067W-A,SAW1,91980
1,left,S000028593,S000028730,YAL067W-A,YAL026C-A,YAL067W-A,YAL026C-A,92679
1,left,S000028593,S000000024,YAL067W-A,YAL026C,YAL067W-A,DRS2,92923
1,left,S000028593,S000000023,YAL067W-A,YAL025C,YAL067W-A,MAK16,97518
1,left,S000028593,S000000022,YAL067W-A,YAL024C,YAL067W-A,LTE1,98858
1,left,S000028593,S000000021,YAL067W-A,YAL023C,YAL067W-A,PMT2,103565
1,left,S000028593,S000000020,YAL067W-A,YAL022C,YAL067W-A,FUN26,106170
1,left,S000028593,S000000019,YAL067W-A,YAL021C,YAL067W-A,CCR4,108139
1,left,S000028593,S000028729,YAL067W-A,YAL019W-A,YAL067W-A,YAL019W-A,111543
1,left,S000028593,S000000018,YAL067W-A,YAL020C,YAL067W-A,ATS1,110907
1,left,S000028593,S000000017,YAL067W-A,YAL019W,YAL067W-A,FUN30,112212
1,left,S000028593,S000000016,YAL067W-A,YAL018C,YAL067W-A,LDS1,115857
1,left,S000028593,S000000015,YAL067W-A,YAL017W,YAL067W-A,PSK1,117518
1,left,S000028593,S000028528,YAL067W-A,YAL016C-B,YAL067W-A,YAL016C-B,121600
1,left,S000028593,S000000014,YAL067W-A,YAL016W,YAL067W-A,TPD3,122172
1,left,S000028593,S000028728,YAL067W-A,YAL016C-A,YAL067W-A,YAL016C-A,122048
1,left,S000028593,S000000013,YAL067W-A,YAL015C,YAL067W-A,NTG1,124196
1,left,S000028593,S000000012,YAL067W-A,YAL014C,YAL067W-A,SYN8,125545
