chromosome,arm,gene_id_a,gene_id_b,orf_id_a,orf_id_b,gene_name_a,gene_name_b,distance
5,left,S000002956,S000000802,YEL075W-A,YEL076C,YEL075W-A,YEL076C,0
5,left,S000002956,S000000801,YEL075W-A,YEL075C,YEL075W-A,YEL075C,0
5,left,S000002956,S000000800,YEL075W-A,YEL074W,YEL075W-A,YEL074W,645
5,left,S000002956,S000000799,YEL075W-A,YEL073C,YEL075W-A,YEL073C,1749
5,left,S000002956,S000000798,YEL075W-A,YEL072W,YEL075W-A,RMD6,8239
5,left,S000002956,S000000797,YEL075W-A,YEL071W,YEL075W-A,DLD3,10874
5,left,S000002956,S000000796,YEL075W-A,YEL070W,YEL075W-A,DSF1,14108
5,left,S000002956,S000000795,YEL075W-A,YEL069C,YEL075W-A,HXT13,16056
5,left,S000002956,S000000794,YEL075W-A,YEL068C,YEL075W-A,YEL068C,20165
5,left,S000002956,S000000792,YEL075W-A,YEL066W,YEL075W-A,HPA3,21186
5,left,S000002956,S000000793,YEL075W-A,YEL067C,YEL075W-A,YEL067C,20708
5,left,S000002956,S000000791,YEL075W-A,YEL065W,YEL075W-A,SIT1,22176
5,left,S000002956,S000000790,YEL075W-A,YEL064C,YEL075W-A,AVT2,24316
5,left,S000002956,S000000789,YEL075W-A,YEL063C,YEL075W-A,CAN1,26213
5,left,S000002956,S000000788,YEL075W-A,YEL062W,YEL075W-A,NPR2,28926
5,left,S000002956,S000000787,YEL075W-A,YEL061C,YEL075W-A,CIN8,31054
5,left,S000002956,S000000786,YEL075W-A,YEL060C,YEL075W-A,PRB1,34565
5,left,S000002956,S000002954,YEL075W-A,YEL059C-A,YEL075W-A,SOM1,36919
5,left,S000002956,S000000785,YEL075W-A,YEL059W,YEL075W-A,HHY1,37171
5,left,S000002956,S000000784,YEL075W-A,YEL058W,YEL075W-A,PCM1,37771
5,left,S000002956,S000000783,YEL075W-A,YEL057C,YEL075W-A,SDD1,39539
5,left,S000002956,S000000782,YEL075W-A,YEL056W,YEL075W-A,HAT2,41687
5,left,S000002956,S000000781,YEL075W-A,YEL055C,YEL075W-A,POL5,42990
5,left,S000002956,S000028744,YEL075W-A,YEL053W-A,YEL075W-A,YEL053W-A,47427
5,left,S000002956,S000000780,YEL075W-A,YEL054C,YEL075W-A,RPL12A,47240
5,left,S000002956,S000000779,YEL075W-A,YEL053C,YEL075W-A,MAK10,48420
5,left,S000002956,S000000778,YEL075W-A,YEL052W,YEL075W-A,AFG1,51090
5,left,S000002956,S000000777,YEL075W-A,YEL051W,YEL075W-A,VMA8,52897
5,left,S000002956,S000028545,YEL075W-A,YEL050W-A,YEL075W-A,YEL050W-A,54068
5,left,S000002956,S000000776,YEL075W-A,YEL050C,YEL075W-A,RML2,54189
5,left,S000002956,S000000775,YEL075W-A,YEL049W,YEL075W-A,PAU2,58247
5,left,S000002956,S000000774,YEL075W-A,YEL048C,YEL075W-A,TCA17,59228
5,left,S000002956,S000000773,YEL075W-A,YEL047C,YEL075W-A,FRD1,59904
5,left,S000002956,S000000772,YEL075W-A,YEL046C,YEL075W-A,GLY1,62148
5,left,S000002956,S000000771,YEL075W-A,YEL045C,YEL075W-A,YEL045C,63359
5,left,S000002956,S000000770,YEL075W-A,YEL044W,YEL075W-A,IES6,64276
5,left,S000002956,S000000769,YEL075W-A,YEL043W,YEL075W-A,YEL043W,64997
5,left,S000002956,S000000768,YEL075W-A,YEL042W,YEL075W-A,GDA1,68290
5,left,S000002956,S000000767,YEL075W-A,YEL041W,YEL075W-A,YEF1,70463
5,left,S000002956,S000000766,YEL075W-A,YEL040W,YEL075W-A,UTR2,72572
5,left,S000002956,S000000765,YEL075W-A,YEL039C,YEL075W-A,CYC7,74155
5,left,S000002956,S000000764,YEL075W-A,YEL038W,YEL075W-A,UTR4,74981
5,left,S000002956,S000000763,YEL075W-A,YEL037C,YEL075W-A,RAD23,75926
5,left,S000002956,S000000762,YEL075W-A,YEL036C,YEL075W-A,ANP1,77569
5,left,S000002956,S000000761,YEL075W-A,YEL035C,YEL075W-A,UTR5,79564
5,left,S000002956,S000000760,YEL075W-A,YEL034W,YEL075W-A,HYP2,80195
5,left,S000002956,S000000759,YEL075W-A,YEL033W,YEL075W-A,MTC7,80698
5,left,S000002956,S000028743,YEL075W-A,YEL034C-A,YEL075W-A,YEL034C-A,80132
5,left,S000002956,S000000758,YEL075W-A,YEL032W,YEL075W-A,MCM3,81456
5,left,S000002956,S000028620,YEL075W-A,YEL032C-A,YEL075W-A,YEL032C-A,81559
5,left,S000002956,S000000757,YEL075W-A,YEL031W,YEL075W-A,SPF1,84777
5,left,S000002956,S000000756,YEL075W-A,YEL030W,YEL075W-A,ECM10,89163
5,left,S000002956,S000028619,YEL075W-A,YEL030C-A,YEL075W-A,YEL030C-A,89102
5,left,S000002956,S000000755,YEL075W-A,YEL029C,YEL075W-A,BUD16,91377
5,left,S000002956,S000000754,YEL075W-A,YEL028W,YEL075W-A,YEL028W,93187
5,left,S000002956,S000000753,YEL075W-A,YEL027W,YEL075W-A,VMA3,95288
5,left,S000002956,S000000752,YEL075W-A,YEL026W,YEL075W-A,SNU13,96462
5,left,S000002956,S000000751,YEL075W-A,YEL025C,YEL075W-A,YEL025C,97100
5,left,S000002956,S000000750,YEL075W-A,YEL024W,YEL075W-A,RIP1,101779
5,left,S000002956,S000000749,YEL075W-A,YEL023C,YEL075W-A,YEL023C,103023
5,left,S000002956,S000000748,YEL075W-A,YEL022W,YEL075W-A,GEA2,105940
5,left,S000002956,S000000747,YEL075W-A,YEL021W,YEL075W-A,URA3,110686
5,left,S000002956,S000007256,YEL075W-A,YEL020W-A,YEL075W-A,TIM9,111730
5,left,S000002956,S000028544,YEL075W-A,YEL020C-B,YEL075W-A,YEL020C-B,111702
5,left,S000002956,S000000746,YEL075W-A,YEL020C,YEL075W-A,PXP1,113136
5,left,S000002956,S000000745,YEL075W-A,YEL019C,YEL075W-A,MMS21,115017
5,left,S000002956,S000000744,YEL075W-A,YEL018W,YEL075W-A,EAF5,115990
5,left,S000002956,S000028742,YEL075W-A,YEL018C-A,YEL075W-A,YEL018C-A,115974
5,left,S000002956,S000002103,YEL075W-A,YEL017C-A,YEL075W-A,PMP2,117317
5,left,S000002956,S000000743,YEL075W-A,YEL017W,YEL075W-A,GTT3,118176
5,left,S000002956,S000000742,YEL075W-A,YEL016C,YEL075W-A,NPP2,119256
5,left,S000002956,S000000741,YEL075W-A,YEL015W,YEL075W-A,EDC3,121148
5,left,S000002956,S000000740,YEL075W-A,YEL014C,YEL075W-A,YEL014C,122822
5,left,S000002956,S000000739,YEL075W-A,YEL013W,YEL075W-A,VAC8,123344
5,left,S000002956,S000000738,YEL075W-A,YEL012W,YEL075W-A,UBC8,126291
5,left,S000002956,S000000737,YEL075W-A,YEL011W,YEL075W-A,GLC3,127639
5,left,S000002956,S000000736,YEL075W-A,YEL010W,YEL075W-A,YEL010W,130798
5,left,S000002956,S000028741,YEL075W-A,YEL009C-A,YEL075W-A,YEL009C-A,130890
5,left,S000002956,S000000735,YEL075W-A,YEL009C,YEL075W-A,GCN4,133437
5,left,S000002956,S000000734,YEL075W-A,YEL008W,YEL075W-A,YEL008W,135031
5,left,S000002956,S000028618,YEL075W-A,YEL008C-A,YEL075W-A,YEL008C-A,135245
5,left,S000002956,S000000733,YEL075W-A,YEL007W,YEL075W-A,MIT1,136411
5,left,S000002956,S000000732,YEL075W-A,YEL006W,YEL075W-A,YEA6,138846
5,left,S000002956,S000000731,YEL075W-A,YEL005C,YEL075W-A,VAB2,140426
5,left,S000002956,S000000730,YEL075W-A,YEL004W,YEL075W-A,YEA4,141470
5,left,S000002956,S000000729,YEL075W-A,YEL003W,YEL075W-A,GIM4,142695
5,left,S000002956,S000000728,YEL075W-A,YEL002C,YEL075W-A,WBP1,143241
5,left,S000002956,S000000727,YEL075W-A,YEL001C,YEL075W-A,IRC22,144820
5,left,S000002955,S000028621,YEL076C-A,YEL077W-A,YEL076C-A,YEL077W-A,3073
5,left,S000002955,S000006409,YEL076C-A,YEL077C,YEL076C-A,YEL077C,88
5,left,S000002955,S000002956,YEL076C-A,YEL075W-A,YEL076C-A,YEL075W-A,0
5,left,S000002955,S000002955,YEL076C-A,YEL076C-A,YEL076C-A,YEL076C-A,0
5,left,S000002955,S000000802,YEL076C-A,YEL076C,YEL076C-A,YEL076C,0
5,left,S000002955,S000000801,YEL076C-A,YEL075C,YEL076C-A,YEL075C,231
5,left,S000002955,S000000800,YEL076C-A,YEL074W,YEL076C-A,YEL074W,1012
5,left,S000002955,S000000799,YEL076C-A,YEL073C,YEL076C-A,YEL073C,2116
5,left,S000002955,S000000798,YEL076C-A,YEL072W,YEL076C-A,RMD6,8606
5,left,S000002955,S000000797,YEL076C-A,YEL071W,YEL076C-A,DLD3,11241
5,left,S000002955,S000000796,YEL076C-A,YEL070W,YEL076C-A,DSF1,14475
5,left,S000002955,S000000795,YEL076C-A,YEL069C,YEL076C-A,HXT13,16423
5,left,S000002955,S000000794,YEL076C-A,YEL068C,YEL076C-A,YEL068C,20532
5,left,S000002955,S000000792,YEL076C-A,YEL066W,YEL076C-A,HPA3,21553
5,left,S000002955,S000000793,YEL076C-A,YEL067C,YEL076C-A,YEL067C,21075
5,left,S000002955,S000000791,YEL076C-A,YEL065W,YEL076C-A,SIT1,22543
5,left,S000002955,S000000790,YEL076C-A,YEL064C,YEL076C-A,AVT2,24683
5,left,S000002955,S000000789,YEL076C-A,YEL063C,YEL076C-A,CAN1,26580
5,left,S000002955,S000000788,YEL076C-A,YEL062W,YEL076C-A,NPR2,29293
5,left,S000002955,S000000787,YEL076C-A,YEL061C,YEL076C-A,CIN8,31421
5,left,S000002955,S000000786,YEL076C-A,YEL060C,YEL076C-A,PRB1,34932
5,left,S000002955,S000002954,YEL076C-A,YEL059C-A,YEL076C-A,SOM1,37286
5,left,S000002955,S000000785,YEL076C-A,YEL059W,YEL076C-A,HHY1,37538
5,left,S000002955,S000000784,YEL076C-A,YEL058W,YEL076C-A,PCM1,38138
5,left,S000002955,S000000783,YEL076C-A,YEL057C,YEL076C-A,SDD1,39906
5,left,S000002955,S000000782,YEL076C-A,YEL056W,YEL076C-A,HAT2,42054
5,left,S000002955,S000000781,YEL076C-A,YEL055C,YEL076C-A,POL5,43357
5,left,S000002955,S000028744,YEL076C-A,YEL053W-A,YEL076C-A,YEL053W-A,47794
5,left,S000002955,S000000780,YEL076C-A,YEL054C,YEL076C-A,RPL12A,47607
5,left,S000002955,S000000779,YEL076C-A,YEL053C,YEL076C-A,MAK10,48787
5,left,S000002955,S000000778,YEL076C-A,YEL052W,YEL076C-A,AFG1,51457
5,left,S000002955,S000000777,YEL076C-A,YEL051W,YEL076C-A,VMA8,53264
5,left,S000002955,S000028545,YEL076C-A,YEL050W-A,YEL076C-A,YEL050W-A,54435
5,left,S000002955,S000000776,YEL076C-A,YEL050C,YEL076C-A,RML2,54556
5,left,S000002955,S000000775,YEL076C-A,YEL049W,YEL076C-A,PAU2,58614
5,left,S000002955,S000000774,YEL076C-A,YEL048C,YEL076C-A,TCA17,59595
5,left,S000002955,S000000773,YEL076C-A,YEL047C,YEL076C-A,FRD1,60271
5,left,S000002955,S000000772,YEL076C-A,YEL046C,YEL076C-A,GLY1,62515
5,left,S000002955,S000000771,YEL076C-A,YEL045C,YEL076C-A,YEL045C,63726
5,left,S000002955,S000000770,YEL076C-A,YEL044W,YEL076C-A,IES6,64643
5,left,S000002955,S000000769,YEL076C-A,YEL043W,YEL076C-A,YEL043W,65364
5,left,S000002955,S000000768,YEL076C-A,YEL042W,YEL076C-A,GDA1,68657
