strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
"MATalpha-CTF4,RAD5-96-hb",rec14214,1,5,10,FALSE,lsm6-S000002786-3-E-20
"MATalpha-CTF4,RAD5-96-hb",rec12129,1,5,11,FALSE,rny1-S000006044-3-F-10
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,5,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,6,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec14222,1,6,2,FALSE,mus81-S000002794-3-G-10
"MATalpha-CTF4,RAD5-96-hb",rec10174,1,6,3,FALSE,yen1-S000000843-3-I-19
"MATalpha-CTF4,RAD5-96-hb",rec14011,1,6,4,FALSE,rad55-S000002483-3-J-5
"MATalpha-CTF4,RAD5-96-hb",rec14055,1,6,5,FALSE,dpb4-S000002528-3-N-21
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,6,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec10994,1,6,7,FALSE,rrm3-S000001073-4-B-17
"MATalpha-CTF4,RAD5-96-hb",rec13416,1,6,8,FALSE,stp22-S000000514-4-C-16
"MATalpha-CTF4,RAD5-96-hb",rec10976,1,6,9,FALSE,ard1-S000001055-4-D-2
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,6,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13423,1,6,11,FALSE,dcc1-S000000521-4-E-4
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,6,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,7,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec11903,1,7,2,FALSE,ppe1-S000001117-4-F-11
"MATalpha-CTF4,RAD5-96-hb",rec14814,1,7,3,FALSE,ubr1-S000003416-4-H-16
"MATalpha-CTF4,RAD5-96-hb",rec13467,1,7,4,FALSE,mrc1-S000000566-4-I-6
"MATalpha-CTF4,RAD5-96-hb",rec14897,1,7,5,FALSE,elm1-S000001531-4-M-5
"MATalpha-CTF4,RAD5-96-hb",rec14906,1,7,6,FALSE,nup120-S000001540-4-M-19
"MATalpha-CTF4,RAD5-96-hb",rec12848,1,7,7,FALSE,rtt107-S000001197-4-N-19
"MATalpha-CTF4,RAD5-96-hb",rec14107,1,7,8,FALSE,stm1-S000004140-4-O-16
"MATalpha-CTF4,RAD5-96-hb",rec14111,1,7,9,FALSE,rnh203-S000004144-4-O-22
"MATalpha-CTF4,RAD5-96-hb",rec14925,1,7,10,FALSE,psy1-S000001559-5-B-4
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,7,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,7,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,1,8,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,1,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,2,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,2,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12453,2,2,3,FALSE,mca1-S000005723-5-C-2
"MATalpha-CTF4,RAD5-96-hb",rec12465,2,2,4,FALSE,npt1-S000005735-5-C-20
"MATalpha-CTF4,RAD5-96-hb",rec14701,2,2,5,FALSE,env11-S000003303-5-D-3
"MATalpha-CTF4,RAD5-96-hb",rec14963,2,2,6,FALSE,rad27-S000001596-5-F-8
"MATalpha-CTF4,RAD5-96-hb",rec10614,2,2,7,FALSE,ccs1-S000004641-5-G-7
"MATalpha-CTF4,RAD5-96-hb",rec12495,2,2,8,FALSE,abp140-S000005765-5-G-16
"MATalpha-CTF4,RAD5-96-hb",rec14752,2,2,9,FALSE,ygr122w-S000003354-5-H-5
"MATalpha-CTF4,RAD5-96-hb",rec15001,2,2,10,FALSE,ykl151c-S000001634-5-J-14
"MATalpha-CTF4,RAD5-96-hb",rec12387,2,2,11,FALSE,yor131c-S000005657-5-L-5
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,2,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,3,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12400,2,3,2,FALSE,elg1-S000005670-5-N-3
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,3,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12419,2,3,4,FALSE,ddp1-S000005689-5-N-17
"MATalpha-CTF4,RAD5-96-hb",rec13550,2,3,5,FALSE,hst4-S000002599-5-O-23
"MATalpha-CTF4,RAD5-96-hb",rec11278,2,3,6,FALSE,yjl147c-S000003683-5-C-7
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,3,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15535,2,3,8,FALSE,clb5-S000006324-6-C-9
"MATalpha-CTF4,RAD5-96-hb",rec13576,2,3,9,FALSE,rad9-S000002625-6-D-10
"MATalpha-CTF4,RAD5-96-hb",rec15550,2,3,10,FALSE,ctf4-S000006339-6-E-15
"MATalpha-CTF4,RAD5-96-hb",rec15556,2,3,11,FALSE,kar3-S000006345-6-E-23
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,3,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,4,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13584,2,4,2,FALSE,hta1-S000002633-6-F-2
"MATalpha-CTF4,RAD5-96-hb",rec15198,2,4,3,FALSE,mec3-S000004279-6-F-3
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,4,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15579,2,4,5,FALSE,mms1-S000006368-6-I-9
"MATalpha-CTF4,RAD5-96-hb",rec12804,2,4,6,FALSE,rmi1-S000005945-6-M-20
"MATalpha-CTF4,RAD5-96-hb",rec12811,2,4,7,FALSE,irc15-S000005938-6-O-10
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,4,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12820,2,4,9,FALSE,chl1-S000005929-6-O-20
"MATalpha-CTF4,RAD5-96-hb",rec13083,2,4,10,FALSE,pth2-S000000153-7-B-3
"MATalpha-CTF4,RAD5-96-hb",rec13613,2,4,11,FALSE,chl4-S000002662-7-E-5
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,4,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,5,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13114,2,5,2,FALSE,tel1-S000000184-7-F-9
"MATalpha-CTF4,RAD5-96-hb",rec15874,2,5,3,FALSE,tos2-S000003453-7-F-12
"MATalpha-CTF4,RAD5-96-hb",rec15890,2,5,4,FALSE,ygr237c-S000003469-7-H-20
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,5,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13638,2,5,6,FALSE,rnh202-S000002687-7-I-3
"MATalpha-CTF4,RAD5-96-hb",rec12058,2,5,7,FALSE,yck2-S000005098-7-I-4
"MATalpha-CTF4,RAD5-96-hb",rec13650,2,5,8,FALSE,hrq1-S000002699-7-I-21
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,5,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13027,2,5,10,FALSE,hta2-S000000099-7-J-16
"MATalpha-CTF4,RAD5-96-hb",rec14403,2,5,11,FALSE,mig1-S000003003-7-J-17
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,5,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,6,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15062,2,6,2,FALSE,sac1-S000001695-7-K-4
"MATalpha-CTF4,RAD5-96-hb",rec15072,2,6,3,FALSE,vps1-S000001709-7-K-20
"MATalpha-CTF4,RAD5-96-hb",rec14425,2,6,4,FALSE,rad6-S000003026-7-L-23
"MATalpha-CTF4,RAD5-96-hb",rec13676,2,6,5,FALSE,him1-S000002725-7-M-11
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,6,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13677,2,6,7,FALSE,mcm21-S000002726-7-M-13
"MATalpha-CTF4,RAD5-96-hb",rec11417,2,6,8,FALSE,yil024c-S000001286-8-B-20
"MATalpha-CTF4,RAD5-96-hb",rec16464,2,6,9,FALSE,rad50-S000005194-8-C-23
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,6,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec11422,2,6,11,FALSE,yil029c-S000001291-8-D-4
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,6,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,7,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec16494,2,7,2,FALSE,yml096w-S000004562-8-G-13
"MATalpha-CTF4,RAD5-96-hb",rec16278,2,7,3,FALSE,ygk3-S000005488-8-G-18
"MATalpha-CTF4,RAD5-96-hb",rec16498,2,7,4,FALSE,tsl1-S000004566-8-G-19
"MATalpha-CTF4,RAD5-96-hb",rec11488,2,7,5,FALSE,fyv10-S000001359-8-H-20
"MATalpha-CTF4,RAD5-96-hb",rec16502,2,7,6,FALSE,cac2-S000004570-8-I-3
"MATalpha-CTF4,RAD5-96-hb",rec16513,2,7,7,FALSE,dat1-S000004581-8-I-23
"MATalpha-CTF4,RAD5-96-hb",rec16401,2,7,8,FALSE,rad51-S000000897-8-K-6
"MATalpha-CTF4,RAD5-96-hb",rec16529,2,7,9,FALSE,msc1-S000004597-8-K-19
"MATalpha-CTF4,RAD5-96-hb",rec15998,2,7,10,FALSE,nup133-S000001790-8-L-9
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,7,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,7,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,2,8,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,11,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,1,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,2,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,2,2,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec16199,3,2,3,FALSE,sov1-S000004670-8-L-21
"MATalpha-CTF4,RAD5-96-hb",rec16414,3,2,4,FALSE,ssz1-S000001106-8-M-6
"MATalpha-CTF4,RAD5-96-hb",rec16421,3,2,5,FALSE,ctf8-S000001234-8-M-16
"MATalpha-CTF4,RAD5-96-hb",rec15677,3,2,6,FALSE,aad6-S000001838-8-N-14
"MATalpha-CTF4,RAD5-96-hb",rec16212,3,2,7,FALSE,ctf18-S000004683-8-N-19
"MATalpha-CTF4,RAD5-96-hb",rec16429,3,2,8,FALSE,ylr031w-S000004021-8-O-10
"MATalpha-CTF4,RAD5-96-hb",rec16430,3,2,9,FALSE,rad5-S000004022-8-O-12
"MATalpha-CTF4,RAD5-96-hb",rec15437,3,2,10,FALSE,rlf2-S000006222-9-D-10
"MATalpha-CTF4,RAD5-96-hb",rec11376,3,2,11,FALSE,rtt101-S000003583-9-D-21
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,2,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,3,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec11392,3,3,2,FALSE,mad2-S000003567-9-F-13
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,3,3,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12580,3,3,4,FALSE,vps25-S000003863-9-H-9
"MATalpha-CTF4,RAD5-96-hb",rec16067,3,3,5,FALSE,ung1-S000004483-9-I-6
"MATalpha-CTF4,RAD5-96-hb",rec11310,3,3,6,FALSE,asf1-S000003651-9-N-16
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,3,7,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13944,3,3,8,FALSE,rad57-S000002411-10-B-8
"MATalpha-CTF4,RAD5-96-hb",rec16790,3,3,9,FALSE,yjl022w-S000003559-10-B-17
"MATalpha-CTF4,RAD5-96-hb",rec16792,3,3,10,FALSE,aps3-S000003561-10-B-21
"MATalpha-CTF4,RAD5-96-hb",rec13953,3,3,11,FALSE,rad61-S000002421-10-B-22
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,3,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,4,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec16801,3,4,2,FALSE,sag1-S000003764-10-D-7
"MATalpha-CTF4,RAD5-96-hb",rec13967,3,4,3,FALSE,reg1-S000002435-10-D-20
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,4,4,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13173,3,4,5,FALSE,csg2-S000000240-10-E-7
"MATalpha-CTF4,RAD5-96-hb",rec16841,3,4,6,FALSE,pol32-S000003804-10-H-11
"MATalpha-CTF4,RAD5-96-hb",rec15726,3,4,7,FALSE,dpb3-S000000482-10-H-12
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,4,8,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13798,3,4,9,FALSE,dun1-S000002259-10-L-3
"MATalpha-CTF4,RAD5-96-hb",rec15763,3,4,10,FALSE,elo2-S000000630-10-L-16
"MATalpha-CTF4,RAD5-96-hb",rec13813,3,4,11,FALSE,nup84-S000002274-10-L-23
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,4,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,5,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15775,3,5,2,FALSE,ycr051w-S000000647-10-N-8
"MATalpha-CTF4,RAD5-96-hb",rec15787,3,5,3,FALSE,rad18-S000000662-10-N-18
"MATalpha-CTF4,RAD5-96-hb",rec14013,3,5,4,FALSE,shu2-S000002485-3-J-7
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,5,5,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15356,3,5,6,FALSE,hhf2-S000004975-10-O-7
"MATalpha-CTF4,RAD5-96-hb",rec15357,3,5,7,FALSE,hht2-S000004976-10-O-9
"MATalpha-CTF4,RAD5-96-hb",rec15360,3,5,8,FALSE,ynl035c-S000004980-10-O-15
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,5,9,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13135,3,5,10,FALSE,mix23-S000000203-10-O-18
"MATalpha-CTF4,RAD5-96-hb",rec13138,3,5,11,FALSE,coq1-S000000207-10-O-22
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,5,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,6,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec15385,3,6,2,FALSE,cse2-S000005293-11-D-6
"MATalpha-CTF4,RAD5-96-hb",rec12338,3,6,3,FALSE,mph1-S000001441-11-F-21
"MATalpha-CTF4,RAD5-96-hb",rec12345,3,6,4,FALSE,msl1-S000001448-11-H-5
"MATalpha-CTF4,RAD5-96-hb",rec16740,3,6,5,FALSE,csm3-S000004651-11-I-9
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,6,6,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec11643,3,6,7,FALSE,rev1-S000005873-13-O-22
"MATalpha-CTF4,RAD5-96-hb",rec14245,3,6,8,FALSE,siz1-S000002817-3-I-18
"MATalpha-CTF4,RAD5-96-hb",rec12257,3,6,9,FALSE,fmc1-S000001360-11-N-10
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,6,10,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec14513,3,6,11,FALSE,rrt6-S000003114-12-C-5
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,6,12,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec12458,3,7,1,TRUE,POSITIVE CONTROL
"MATalpha-CTF4,RAD5-96-hb",rec13298,3,7,2,FALSE,ifa38-S000000363-12-D-19
"MATalpha-CTF4,RAD5-96-hb",rec14290,3,7,3,FALSE,nhx1-S000002864-12-E-2
"MATalpha-CTF4,RAD5-96-hb",rec14530,3,7,4,FALSE,rad54-S000003131-12-E-11
